Date-obs_corrected_midexp,XPOS,YPOS,RA,DEC
2022-05-02T11:13:05.369,1133.013916,1114.133667,162.9175711,22.51610883
2022-05-02T11:13:13.839,1132.328857,1116.483521,162.9436921,22.49386085
2022-05-02T11:13:22.410,1131.895142,1118.649414,162.9728258,22.46922692
2022-05-02T11:13:31.779,1132.010376,1119.669067,162.9993325,22.44718578
2022-05-02T11:13:40.279,1130.824097,1119.898071,163.0292957,22.42187769
2022-05-02T11:13:49.929,1130.505005,1118.893921,163.0559826,22.39933656
2022-05-02T11:13:58.469,1130.942261,1117.4104,163.0821806,22.37727802
2022-05-02T11:14:07.029,1130.260132,1114.537354,163.1081951,22.35522813
2022-05-02T11:14:15.460,1130.147095,1111.352905,163.1366763,22.33111316
2022-05-02T11:14:24.540,1129.93811,1108.36792,163.1627317,22.30896511
2022-05-02T11:14:32.989,1130.037476,1107.042114,163.1903239,22.28582568
2022-05-02T11:14:41.739,1129.507813,1105.946533,163.2173134,22.26290127
2022-05-02T11:14:50.529,1129.946411,1106.205933,163.2434853,22.24065827
2022-05-02T11:14:58.969,1129.938232,1106.47583,163.2697381,22.21829512
2022-05-02T11:15:07.399,1129.176025,1108.543823,163.2991172,22.1934004
2022-05-02T11:15:16.839,1129.154175,1110.096436,163.3267504,22.16991172
2022-05-02T11:15:25.880,1129.51355,1112.682861,163.3533911,22.14721542
2022-05-02T11:15:34.429,1129.418335,1115.647949,163.3791231,22.12504676
2022-05-02T11:15:42.859,1129.291626,1119.056396,163.4051427,22.10301596
2022-05-02T11:15:51.279,1129.982788,1120.950684,163.4352059,22.07751277
2022-05-02T11:16:00.919,1129.066406,1121.474609,163.4612667,22.0551887
2022-05-02T11:16:09.399,1129.415405,1120.05835,163.4877047,22.03264941
2022-05-02T11:16:17.980,1129.258789,1116.541382,163.5139749,22.01025082
2022-05-02T11:16:26.430,1129.802246,1111.362793,163.5441025,21.98468022
2022-05-02T11:16:36.139,1129.543213,1106.037964,163.5704659,21.96215395
2022-05-02T11:16:44.679,1129.877075,1100.748291,163.5995894,21.93734317
2022-05-02T11:16:54.120,1130.43335,1097.873047,163.6257055,21.91513492
2022-05-02T11:17:02.539,1130.125244,1097.795288,163.6519166,21.89259811
2022-05-02T11:17:11.099,1130.722778,1100.969238,163.6780222,21.87047596
2022-05-02T11:17:19.540,1130.74585,1104.479492,163.7042392,21.84803308
2022-05-02T11:17:27.989,1130.83728,1107.480835,163.7308084,21.82535192
2022-05-02T11:17:36.539,1132.077515,1109.22876,163.7570875,21.80287439
2022-05-02T11:17:45.139,1132.426392,1111.526245,163.7860416,21.77802523
2022-05-02T11:17:54.429,1132.992554,1113.495972,163.8123529,21.75551426
2022-05-02T11:18:02.930,1132.970581,1114.987671,163.8391742,21.7325502
2022-05-02T11:18:11.630,1133.092773,1116.615479,163.8655319,21.70999263
2022-05-02T11:18:20.139,1133.193848,1117.563599,163.8917332,21.68758867
2022-05-02T11:18:28.630,1133.21875,1117.903931,163.91809,21.66505636
2022-05-02T11:18:36.989,1133.140381,1116.747559,163.9441826,21.64268337
2022-05-02T11:18:45.609,1132.718506,1114.804565,163.9701356,21.62036631
2022-05-02T11:18:54.109,1133.239136,1111.386597,163.9967119,21.59747086
2022-05-02T11:19:02.640,1133.790771,1108.842529,164.0228828,21.57532259
2022-05-02T11:19:10.970,1133.784912,1105.890381,164.0488161,21.55297531
2022-05-02T11:19:19.540,1133.52002,1103.490723,164.0754514,21.53023478
2022-05-02T11:19:27.959,1131.44043,1103.128174,164.102005,21.50734897
2022-05-02T11:19:36.599,1131.998413,1102.495117,164.127903,21.4849495
2022-05-02T11:19:45.099,1131.742065,1103.533325,164.1541122,21.46220037
2022-05-02T11:19:53.650,1131.289551,1104.336182,164.1801194,21.43964394
2022-05-02T11:20:02.220,1131.088867,1105.618286,164.2066693,21.41683769
2022-05-02T11:20:10.700,1130.449219,1108.037964,164.2327016,21.39437007
2022-05-02T11:20:19.220,1130.088989,1110.987793,164.2602098,21.37065239
2022-05-02T11:20:28.060,1130.044922,1114.102051,164.2864452,21.34811376
2022-05-02T11:20:36.580,1129.371582,1116.133057,164.3125044,21.3256073
2022-05-02T11:20:44.910,1128.542969,1117.406494,164.3387163,21.30307496
2022-05-02T11:20:53.529,1127.756592,1117.392456,164.3647983,21.28027384
2022-05-02T11:21:01.950,1127.908813,1114.070313,164.3912945,21.25748499
2022-05-02T11:21:10.579,1127.129883,1109.226074,164.4203906,21.23226797
2022-05-02T11:21:20.169,1126.749634,1103.518433,164.4467962,21.20944954
2022-05-02T11:21:28.649,1126.21228,1098.67688,164.4734194,21.18643461
2022-05-02T11:21:37.190,1125.809937,1094.493164,164.5024656,21.16134247
2022-05-02T11:21:46.709,1125.977539,1093.003052,164.5286896,21.13849748
2022-05-02T11:21:55.279,1126.005249,1095.992432,164.5544407,21.11634035
2022-05-02T11:22:03.680,1124.751465,1099.707031,164.5808099,21.09342659
2022-05-02T11:22:12.159,1124.626831,1101.89917,164.6067586,21.07087027
2022-05-02T11:22:20.630,1124.644897,1104.113892,164.6330163,21.04809082
2022-05-02T11:22:29.180,1123.885864,1106.746216,164.6590238,21.02576464
2022-05-02T11:22:37.459,1123.036499,1108.676147,164.6878351,21.00081406
2022-05-02T11:22:46.770,1123.090332,1109.927368,164.7135442,20.97838939
2022-05-02T11:22:55.279,1123.131836,1112.153442,164.7427171,20.9531204
2022-05-02T11:23:04.769,1121.647095,1113.005737,164.7689443,20.93029176
2022-05-02T11:23:13.249,1122.481323,1113.331665,164.7951794,20.90760123
2022-05-02T11:23:21.649,1121.351685,1111.952271,164.8213943,20.88460631
2022-05-02T11:23:30.399,1120.930054,1110.545044,164.8476052,20.86192659
2022-05-02T11:23:38.730,1120.953003,1107.443848,164.8742541,20.83869957
2022-05-02T11:23:47.480,1120.792114,1104.6427,164.9004349,20.81601667
2022-05-02T11:23:56.080,1120.234009,1101.376831,164.9266697,20.79307714
2022-05-02T11:24:04.430,1120.738403,1099.473633,164.952538,20.77048348
2022-05-02T11:24:13.060,1120.995239,1098.473145,164.9787264,20.74776041
2022-05-02T11:24:21.500,1120.164795,1098.384155,165.0065469,20.72351388
2022-05-02T11:24:30.459,1120.445557,1098.911255,165.0324492,20.70094482
2022-05-02T11:24:38.980,1119.799316,1099.616699,165.0583678,20.67831173
2022-05-02T11:24:47.389,1120.167114,1101.947144,165.0846415,20.65539016
2022-05-02T11:24:55.969,1120.536621,1103.85376,165.1124062,20.63112193
2022-05-02T11:25:05.040,1120.501099,1107.140869,165.1383374,20.60840664
2022-05-02T11:25:13.470,1120.108398,1109.649902,165.1646317,20.58550281
2022-05-02T11:25:22.000,1120.549561,1111.595459,165.1908997,20.56244256
2022-05-02T11:25:30.500,1120.956909,1112.662109,165.2169,20.53968853
2022-05-02T11:25:39.050,1120.917725,1111.617554,165.2429122,20.5169923
2022-05-02T11:25:47.510,1120.664185,1108.310547,165.268672,20.49429474
2022-05-02T11:25:55.959,1120.289551,1104.117798,165.2948378,20.47159201
2022-05-02T11:26:04.430,1120.991943,1098.543457,165.3208863,20.44861518
2022-05-02T11:26:12.960,1121.352905,1093.127563,165.3467923,20.42596334
2022-05-02T11:26:21.349,1121.549438,1089.030762,165.3729054,20.40304158
2022-05-02T11:26:29.849,1122.022827,1088.356689,165.4006542,20.37874811
2022-05-02T11:26:38.840,1122.595947,1090.790771,165.4281714,20.35457824
2022-05-02T11:26:47.910,1122.460083,1094.591919,165.4547669,20.33123341
2022-05-02T11:26:56.690,1122.972656,1097.120605,165.4808177,20.30829276
2022-05-02T11:27:05.089,1123.73291,1099.511841,165.5086724,20.28387996
2022-05-02T11:27:14.120,1123.98645,1102.039795,165.5345889,20.26106667
2022-05-02T11:27:22.639,1124.229126,1103.975586,165.5636887,20.23545022
2022-05-02T11:27:32.149,1124.362915,1104.880371,165.5899576,20.21224439
2022-05-02T11:27:40.709,1124.538208,1106.565918,165.6160277,20.1894241
2022-05-02T11:27:49.230,1124.604004,1107.431519,165.6423121,20.16631649
2022-05-02T11:27:57.810,1124.772705,1107.030518,165.6705511,20.14140208
2022-05-02T11:28:06.930,1124.96582,1105.740845,165.6964122,20.11867823
2022-05-02T11:28:15.520,1124.54248,1104.104492,165.7222599,20.09582112
2022-05-02T11:28:23.970,1124.983154,1100.910278,165.750058,20.0715038
2022-05-02T11:28:33.049,1124.967529,1097.388916,165.7761179,20.0484618
2022-05-02T11:28:41.550,1124.168701,1094.603516,165.8019288,20.02576765
2022-05-02T11:28:50.039,1124.628662,1093.168945,165.8280193,20.00260065
2022-05-02T11:28:58.400,1123.743652,1092.678711,165.8578938,19.97635664
2022-05-02T11:29:08.279,1123.773926,1092.354126,165.8865251,19.95109204
2022-05-02T11:29:17.509,1123.64563,1093.389038,165.9122847,19.92822525
2022-05-02T11:29:26.060,1123.030273,1094.502441,165.9384934,19.90504903
2022-05-02T11:29:34.459,1122.495117,1096.567261,165.9642798,19.88221383
2022-05-02T11:29:43.039,1121.628906,1099.172119,165.9903349,19.8591883
2022-05-02T11:29:51.340,1121.224121,1102.86438,166.0166279,19.83598692
2022-05-02T11:30:00.099,1120.72522,1105.162842,166.0429935,19.81269419
2022-05-02T11:30:08.829,1120.554932,1106.721436,166.0693017,19.78940302
2022-05-02T11:30:17.220,1120.322754,1106.264648,166.0956011,19.76611185
2022-05-02T11:30:25.730,1120.456421,1103.762939,166.1219246,19.74280508
2022-05-02T11:30:34.300,1119.509033,1099.742065,166.1478377,19.71979111
2022-05-02T11:30:42.849,1119.458252,1094.06189,166.1742032,19.69646945
2022-05-02T11:30:51.429,1119.171997,1089.117065,166.2000013,19.67351178
2022-05-02T11:31:00.020,1118.622192,1084.597778,166.2269397,19.64949891
2022-05-02T11:31:08.779,1118.442993,1081.68103,166.2529974,19.62633567
2022-05-02T11:31:17.349,1117.977173,1083.78125,166.279193,19.60300914
2022-05-02T11:31:25.889,1118.007935,1087.970703,166.3051207,19.58005699
2022-05-02T11:31:34.289,1117.202148,1090.633057,166.3308647,19.55716573
2022-05-02T11:31:42.730,1116.859741,1093.232544,166.3567057,19.53413567
2022-05-02T11:31:51.359,1116.341675,1095.230347,166.3836766,19.51016384
2022-05-02T11:32:00.120,1116.003906,1097.455933,166.4097299,19.4870466
