Date-obs_corrected_midexp,XPOS,YPOS,RA,DEC
2022-03-03T09:56:31.950,330.7771301,243.788269,108.4597725,-20.33650606
2022-03-03T09:56:41.239,331.4721985,243.5532684,108.4954292,-20.30761832
2022-03-03T09:56:50.370,332.2564087,241.6563721,108.5321585,-20.27761414
2022-03-03T09:56:59.719,332.8118286,238.473999,108.5696614,-20.24721512
2022-03-03T09:57:09.270,333.4108887,235.4005737,108.6033188,-20.21978263
2022-03-03T09:57:17.880,333.8249512,233.1125641,108.6376043,-20.19199461
2022-03-03T09:57:26.730,333.9985352,231.2991486,108.6723166,-20.16358343
2022-03-03T09:57:35.260,334.5744324,231.1764832,108.7056427,-20.13625914
2022-03-03T09:57:44.029,334.9662476,232.9351349,108.7389812,-20.10911137
2022-03-03T09:57:52.440,335.4694214,236.5900879,108.7722732,-20.08189257
2022-03-03T09:58:00.929,335.5532532,240.1326447,108.8048885,-20.05512357
2022-03-03T09:58:09.550,336.4070435,243.7510223,108.8380435,-20.02787748
2022-03-03T09:58:18.110,336.7549133,246.0914612,108.8717701,-20.00030991
2022-03-03T09:58:26.669,337.1488037,246.3425751,108.9054298,-19.97266726
2022-03-03T09:58:35.150,337.3268738,245.477417,108.9382409,-19.94584557
2022-03-03T09:58:43.550,337.6121826,243.1157837,108.9714765,-19.91859001
2022-03-03T09:58:52.230,338.45755,241.1577148,109.0046553,-19.8911711
2022-03-03T09:59:00.849,338.3732605,239.9685059,109.0372574,-19.86464674
2022-03-03T09:59:09.290,339.1525574,238.789917,109.0717845,-19.83615368
2022-03-03T09:59:17.880,339.5015869,239.0097046,109.1048595,-19.80891142
2022-03-03T09:59:26.310,339.7388611,239.8391876,109.1389211,-19.78090984
2022-03-03T09:59:35.410,340.7351379,240.6597137,109.1722578,-19.7534799
2022-03-03T09:59:43.889,341.1239929,241.6934052,109.2054139,-19.72607989
2022-03-03T09:59:52.489,341.8389282,243.0723724,109.2386725,-19.69855385
2022-03-03T10:00:00.779,341.9992676,243.9221649,109.2718235,-19.67133024
2022-03-03T10:00:09.399,342.7247925,244.8265381,109.304598,-19.64410828
2022-03-03T10:00:17.970,343.0366821,246.4898071,109.3374527,-19.61704062
2022-03-03T10:00:26.250,343.4310608,246.599823,109.3707871,-19.58956629
2022-03-03T10:00:34.719,344.6324768,246.7791138,109.4035038,-19.56236922
2022-03-03T10:00:43.469,344.6004944,245.8402863,109.4367409,-19.53480293
2022-03-03T10:00:51.690,345.4586182,244.7041473,109.469957,-19.50950371
2022-03-03T10:01:00.499,346.0275574,241.5800171,109.5020994,-19.48071853
2022-03-03T10:01:08.920,346.3085327,238.2726288,109.5359316,-19.45392263
2022-03-03T10:01:17.280,346.7659607,236.5310516,109.5692945,-19.42705511
2022-03-03T10:01:26.110,347.3897095,234.7713928,109.6008157,-19.39696649
2022-03-03T10:01:34.450,347.7051086,235.1069946,109.6343309,-19.37108001
2022-03-03T10:01:43.050,348.2527161,237.4897003,109.6712717,-19.34043795
2022-03-03T10:01:52.719,348.8278809,241.7819061,109.7055512,-19.31060694
2022-03-03T10:02:01.660,347.324646,254.5250549,109.7400379,-19.28735129
2022-03-03T10:02:10.270,349.4871216,248.1329956,109.7707912,-19.25547159
2022-03-03T10:02:18.750,350.0310059,249.6246948,109.8039295,-19.22740755
2022-03-03T10:02:27.470,349.9470215,249.6273499,109.837871,-19.20128642
2022-03-03T10:02:35.999,350.8860474,248.366806,109.8708091,-19.17458897
2022-03-03T10:02:44.560,351.2944641,246.2161255,109.9046011,-19.14451773
2022-03-03T10:02:53.469,351.988678,245.010788,109.9374416,-19.11636202
2022-03-03T10:03:01.920,352.6044922,243.9437408,109.9733029,-19.08702179
2022-03-03T10:03:11.569,353.2393188,243.6087799,110.0073295,-19.05820342
2022-03-03T10:03:20.259,353.5637817,244.1569214,110.041821,-19.03199029
2022-03-03T10:03:28.829,354.2370911,244.9043274,110.0732734,-19.00299537
2022-03-03T10:03:37.669,354.7658081,245.609726,110.1061291,-18.97457613
2022-03-03T10:03:45.900,335.6376648,220.7309418,110.1462308,-18.94033347
2022-03-03T10:03:45.900,355.3427429,246.4905396,110.1397423,-18.94820074
2022-03-03T10:03:45.900,423.7628479,264.0978394,110.1174244,-18.95344439
2022-03-03T10:03:54.599,355.9407959,248.1401062,110.1748881,-18.91759548
2022-03-03T10:04:03.979,356.4060059,248.9426575,110.2108912,-18.88724213
2022-03-03T10:04:13.290,356.7054138,250.1210785,110.2450624,-18.86144469
2022-03-03T10:04:21.880,357.2093201,251.2702332,110.2775309,-18.83437565
2022-03-03T10:04:30.310,357.9187317,251.1501007,110.308759,-18.80547288
2022-03-03T10:04:38.529,358.7662659,250.3893585,110.3468887,-18.77573941
2022-03-03T10:04:48.459,358.8059692,248.190918,110.3835183,-18.74517984
2022-03-03T10:04:57.810,359.9631958,244.3695068,110.4142761,-18.71573562
2022-03-03T10:05:06.350,360.0139465,242.1286621,110.4478379,-18.68733331
2022-03-03T10:05:15.329,360.750946,239.4073792,110.4812269,-18.66160185
2022-03-03T10:05:23.860,361.0964966,238.44487,110.5135688,-18.63408002
2022-03-03T10:05:32.489,362.1293945,239.5422668,110.5465774,-18.60572838
2022-03-03T10:05:40.959,362.2748413,241.5765533,110.5784195,-18.57824527
2022-03-03T10:05:49.429,362.5196838,245.3202972,110.6110236,-18.54998134
2022-03-03T10:05:58.080,362.8820801,249.6170197,110.6436375,-18.52234871
2022-03-03T10:06:06.630,363.3429871,251.9667511,110.6760057,-18.49580369
2022-03-03T10:06:15.060,364.1670532,253.7467346,110.7117733,-18.46586038
2022-03-03T10:06:24.419,364.7081909,253.5349731,110.7434556,-18.43903695
2022-03-03T10:06:24.419,393.4954224,274.2814636,110.7340466,-18.44531955
2022-03-03T10:06:32.820,364.9345093,251.7756653,110.7757318,-18.40947396
2022-03-03T10:06:41.529,365.8400269,249.7411499,110.808737,-18.38399626
2022-03-03T10:06:49.950,366.4862976,247.6565399,110.8453694,-18.35418337
2022-03-03T10:06:59.359,367.1448059,245.9377594,110.8769432,-18.32419054
2022-03-03T10:07:07.800,367.5360107,246.629776,110.9127885,-18.29536166
2022-03-03T10:07:17.239,436.9668579,235.1615295,110.9229019,-18.26333874
2022-03-03T10:07:17.239,368.3348694,247.1199188,110.9451194,-18.26727726
2022-03-03T10:07:25.889,368.6800537,247.8591461,110.9770259,-18.24020052
2022-03-03T10:07:34.319,369.3621216,248.9931335,111.0092615,-18.21305817
2022-03-03T10:07:42.800,369.6804199,250.5065613,111.042091,-18.18281257
2022-03-03T10:07:51.609,370.5193787,251.9192657,111.0764192,-18.15502263
2022-03-03T10:08:00.739,370.6080322,252.2109375,111.108273,-18.12620003
2022-03-03T10:08:09.310,371.6377869,253.6038208,111.1409343,-18.09900148
2022-03-03T10:08:17.599,403.1372681,248.8278503,111.1633749,-18.07018537
2022-03-03T10:08:17.599,371.9317932,254.1538544,111.1734583,-18.07190539
2022-03-03T10:08:26.369,372.2061462,254.3664856,111.2068843,-18.04272378
2022-03-03T10:08:35.209,373.0429382,253.363739,111.2399249,-18.01443378
2022-03-03T10:08:44.010,373.664856,251.558609,111.2718464,-17.9872464
2022-03-03T10:08:44.010,271.1382141,275.0999146,111.3049486,-17.99483861
2022-03-03T10:08:52.480,374.1046753,248.6369171,111.3038781,-17.95988825
2022-03-03T10:08:52.480,256.3667603,268.4981384,111.341956,-17.96635966
2022-03-03T10:09:00.929,374.8059998,245.1575775,111.3356399,-17.93237696
2022-03-03T10:09:09.210,375.0804138,242.8499298,111.3681291,-17.90465563
2022-03-03T10:09:18.070,375.7631531,241.9197693,111.4003316,-17.87662194
2022-03-03T10:09:26.500,375.9564209,241.9771118,111.4327454,-17.84875489
2022-03-03T10:09:34.900,376.5464478,244.1262665,111.4645043,-17.82133207
2022-03-03T10:09:43.419,377.2803955,248.8186493,111.5007233,-17.79033538
2022-03-03T10:09:43.419,313.9630127,252.8752899,111.5211562,-17.7917841
2022-03-03T10:09:53.109,377.9032593,253.1424866,111.5365979,-17.75846981
2022-03-03T10:10:02.840,378.5104065,256.4577332,111.5690269,-17.73090744
2022-03-03T10:10:20.279,379.3054504,257.8601379,111.635033,-17.67730451
2022-03-03T10:10:28.849,379.7090149,255.7179108,111.6667646,-17.64552613
2022-03-03T10:10:37.590,380.1494446,253.926178,111.7022957,-17.61490199
2022-03-03T10:10:46.989,381.2455444,252.2443848,111.7350612,-17.58557365
2022-03-03T10:10:55.859,381.5216675,251.1870575,111.7687333,-17.55690506
2022-03-03T10:11:04.720,440.0945129,214.8329163,111.7873935,-17.51687802
2022-03-03T10:11:04.720,382.0462036,251.6512451,111.8059939,-17.52840195
2022-03-03T10:11:13.679,382.850647,252.2112122,111.8394699,-17.49464411
2022-03-03T10:11:23.549,383.0863342,253.3459778,111.8755609,-17.46801001
2022-03-03T10:11:33.209,383.9342651,254.5904236,111.90837,-17.43902664
2022-03-03T10:11:41.830,384.5239563,256.0244751,111.9438181,-17.40931468
2022-03-03T10:11:51.400,384.9362488,256.8821106,111.9743527,-17.37945096
2022-03-03T10:11:59.919,385.1049194,257.9320984,112.006031,-17.35153237
2022-03-03T10:12:08.409,386.0003052,259.1046753,112.0386458,-17.32354573
2022-03-03T10:12:16.849,282.8749084,220.2860107,112.1063641,-17.28163295
2022-03-03T10:12:16.849,386.7625732,259.3242493,112.0727903,-17.29334942
2022-03-03T10:12:16.849,370.8660889,276.9875183,112.0778572,-17.29882926
2022-03-03T10:12:26.200,387.3646851,258.4221802,112.1091785,-17.26416672
2022-03-03T10:12:35.779,387.9020081,256.93573,112.144792,-17.23256262
2022-03-03T10:12:45.209,388.4247131,254.6555634,112.1754408,-17.20376377
2022-03-03T10:12:53.730,389.360321,251.0520325,112.2107299,-17.17572989
2022-03-03T10:13:02.920,389.7757568,248.2089386,112.24434,-17.14412342
2022-03-03T10:13:12.120,390.3837585,247.0209961,112.2797614,-17.1157215
2022-03-03T10:13:21.680,387.6347961,248.5356293,112.3164822,-17.08406066
2022-03-03T10:13:31.130,391.3256226,250.1889496,112.3453052,-17.05580739
2022-03-03T10:13:39.700,310.8202209,251.8706818,112.4078941,-17.02585578
2022-03-03T10:13:39.700,392.1769714,254.434845,112.3816797,-17.02634388
2022-03-03T10:13:48.989,392.6685181,258.6111755,112.413327,-16.99928247
2022-03-03T10:13:57.550,393.1959839,260.7402039,112.4449885,-16.96848833
2022-03-03T10:14:06.390,393.5003052,261.9337158,112.4769819,-16.94255698
2022-03-03T10:14:14.700,393.9644165,261.5497131,112.5077415,-16.91370685
2022-03-03T10:14:23.259,394.3851318,259.7093811,112.5397598,-16.88642145
2022-03-03T10:14:31.899,395.0341492,258.0939026,112.5717559,-16.85952298
2022-03-03T10:14:40.389,395.6870728,256.0830688,112.6058829,-16.82874791
2022-03-03T10:14:40.389,377.0561829,282.9550171,112.6117679,-16.83705078
2022-03-03T10:14:49.529,408.1268005,221.8241119,112.6323719,-16.79041419
2022-03-03T10:14:49.529,395.8869019,255.3275299,112.6362285,-16.80076497
2022-03-03T10:14:57.929,396.4502258,255.4201202,112.6703886,-16.77207907
2022-03-03T10:15:07.000,392.6377258,215.0824738,112.7082088,-16.72685494
2022-03-03T10:15:17.069,458.8934631,214.4177094,112.7191578,-16.69786174
2022-03-03T10:15:17.069,463.798645,218.7802277,112.717569,-16.69919108
2022-03-03T10:15:17.069,397.268219,256.3907471,112.7388369,-16.71095151
2022-03-03T10:15:25.709,398.3417664,257.3323975,112.7703968,-16.68340128
2022-03-03T10:15:34.050,398.6369019,259.1984863,112.8016089,-16.65576482
2022-03-03T10:15:42.679,262.4198303,250.6570129,112.8768567,-16.6254354
2022-03-03T10:15:42.679,268.6878052,256.7029724,112.874824,-16.62727803
2022-03-03T10:15:42.679,397.6365356,260.119751,112.8333883,-16.62792602
2022-03-03T10:15:51.230,399.2984009,261.0621033,112.8648377,-16.6002498
2022-03-03T10:15:59.810,255.4759979,214.6931915,112.9422214,-16.55862793
2022-03-03T10:15:59.810,399.5930481,261.997406,112.8958405,-16.57271516
2022-03-03T10:16:08.329,400.0857239,262.7459717,112.9300221,-16.5430785
2022-03-03T10:16:17.310,400.7261353,262.9152222,112.9616033,-16.51478501
2022-03-03T10:16:34.419,401.1162109,259.1379395,113.0227723,-16.46035614
2022-03-03T10:16:42.989,401.4698181,256.1927185,113.0567786,-16.43116784
2022-03-03T10:16:51.760,402.0917053,252.9338074,113.0911669,-16.40034715
2022-03-03T10:17:01.080,402.247345,251.7187653,113.1225457,-16.37435644
2022-03-03T10:17:09.479,402.6105347,250.8725586,113.1537419,-16.34564302
2022-03-03T10:17:18.040,403.3113098,252.5904083,113.1884174,-16.31156426
2022-03-03T10:17:27.790,404.100708,256.2719116,113.2225898,-16.28309143
2022-03-03T10:17:36.919,404.3760071,260.5968323,113.2552435,-16.25399282
2022-03-03T10:17:45.849,404.9030151,264.1878967,113.2851358,-16.22604713
2022-03-03T10:17:54.400,404.9542542,266.4431458,113.3170568,-16.1971827
2022-03-03T10:18:02.959,405.1789246,267.2947693,113.3493707,-16.17225386
2022-03-03T10:18:11.390,402.8843384,226.2120972,113.3808418,-16.12965244
2022-03-03T10:18:11.390,404.7199097,235.4189606,113.3802308,-16.13247436
2022-03-03T10:18:11.390,405.6476746,265.6698303,113.3798586,-16.14176089
2022-03-03T10:18:19.899,406.0265808,264.1665039,113.4114648,-16.11386028
2022-03-03T10:18:28.619,406.1504517,261.9320068,113.4423971,-16.08601851
2022-03-03T10:18:36.969,406.5632324,260.3950195,113.4748852,-16.05934783
2022-03-03T10:18:45.709,406.6771851,259.4017029,113.5052802,-16.03005207
2022-03-03T10:18:54.359,407.6759033,259.9378357,113.5378706,-16.00348018
2022-03-03T10:18:54.359,392.5600891,279.0079346,113.5426156,-16.00939516
2022-03-03T10:19:03.080,407.9316406,260.6514893,113.5686472,-15.97384608
2022-03-03T10:19:11.710,374.0160828,221.5049286,113.6152701,-15.93092362
2022-03-03T10:19:11.710,408.2898254,261.9017334,113.6041596,-15.94322907
2022-03-03T10:19:21.110,408.7720032,262.5836792,113.6349019,-15.91564239
2022-03-03T10:19:29.509,408.8986511,263.9028931,113.6654324,-15.88770263
2022-03-03T10:19:47.450,409.711792,266.6472473,113.7357121,-15.82631201
2022-03-03T10:19:57.260,410.0558167,267.7076721,113.7665787,-15.79774466
2022-03-03T10:20:05.880,409.8091431,267.6483459,113.797714,-15.76950202
2022-03-03T10:20:05.880,381.0765381,271.5346375,113.8068908,-15.77077994
2022-03-03T10:20:14.310,410.6028137,266.9433594,113.8302512,-15.74000136
2022-03-03T10:20:23.470,410.697052,264.8192139,113.862975,-15.70946117
2022-03-03T10:20:32.470,411.0645752,262.7625732,113.896376,-15.68300541
2022-03-03T10:20:41.279,411.2891235,259.5863342,113.9294623,-15.65325065
2022-03-03T10:20:50.499,411.842926,256.6408081,113.9606596,-15.6241823
2022-03-03T10:20:59.080,412.083374,255.5765381,113.9908046,-15.59452747
2022-03-03T10:21:07.689,412.0540161,256.4856873,114.0218761,-15.56676207
2022-03-03T10:21:16.210,413.3383179,258.6874084,114.0552945,-15.53779638
2022-03-03T10:21:25.320,413.1273804,262.8691101,114.0866642,-15.50828923
2022-03-03T10:21:25.320,464.2492981,286.1177673,114.0702654,-15.51528261
2022-03-03T10:21:33.739,413.3072205,266.4395142,114.1180366,-15.48201611
2022-03-03T10:21:42.370,413.7219238,269.2659607,114.1476045,-15.45454238
2022-03-03T10:21:50.789,413.8528748,270.7341003,114.1799016,-15.42732569
2022-03-03T10:21:59.440,414.3311768,270.7078247,114.2098721,-15.39739674
2022-03-03T10:21:59.440,286.8425293,282.0566711,114.2505731,-15.4013096
2022-03-03T10:22:08.239,414.6618347,268.7320251,114.2416862,-15.37028134
2022-03-03T10:22:16.669,415.0553589,266.6867981,114.2741947,-15.34043547
2022-03-03T10:22:25.840,415.7091064,264.2512207,114.3100011,-15.30845594
2022-03-03T10:22:35.289,416.3616943,263.0761108,114.3408515,-15.28034406
2022-03-03T10:22:44.120,416.8297119,263.4832458,114.3738451,-15.25030927
2022-03-03T10:22:53.270,417.0516357,263.9168091,114.4052617,-15.22175341
2022-03-03T10:23:01.770,417.0703125,264.7193604,114.4359276,-15.1946889
2022-03-03T10:23:10.520,417.6959534,265.6930237,114.4668281,-15.16577511
2022-03-03T10:23:18.959,390.3141785,228.9945374,114.5068141,-15.1260604
2022-03-03T10:23:18.959,417.8051147,266.8365173,114.4979346,-15.13762447
2022-03-03T10:23:27.730,417.7403259,267.8887024,114.5284718,-15.10952185
2022-03-03T10:23:36.120,418.1855164,269.1961365,114.561002,-15.08039211
2022-03-03T10:23:44.929,385.5350342,214.4433594,114.6014355,-15.03627134
2022-03-03T10:23:44.929,390.2608948,221.0989075,114.5999114,-15.0383017
2022-03-03T10:23:44.929,418.4925842,270.2804871,114.59078,-15.05332231
2022-03-03T10:23:53.679,418.7413025,270.9655151,114.6232575,-15.02375442
2022-03-03T10:24:02.250,419.0534058,270.9844666,114.6533037,-14.9966142
2022-03-03T10:24:10.819,419.0328674,270.0007629,114.6841957,-14.96797277
2022-03-03T10:24:19.389,419.1942139,267.3979187,114.7148339,-14.94032292
2022-03-03T10:24:27.860,419.8296204,264.5394592,114.7454208,-14.91233246
2022-03-03T10:24:36.160,419.9970398,261.4992371,114.7757736,-14.88449441
2022-03-03T10:24:45.300,420.0968018,259.2973022,114.8074342,-14.85608988
2022-03-03T10:24:53.639,421.1359863,258.762085,114.8414923,-14.82513204
2022-03-03T10:25:03.030,421.2476501,260.29599,114.8719485,-14.79602825
2022-03-03T10:25:11.530,421.3197937,262.993042,114.902539,-14.7691329
2022-03-03T10:25:20.209,316.6991272,233.7202606,114.9662606,-14.73154967
2022-03-03T10:25:20.209,421.6083374,267.3878784,114.932785,-14.74155876
2022-03-03T10:25:28.649,422.0497437,271.9400024,114.9679463,-14.70945553
2022-03-03T10:25:38.270,422.7884827,273.8849487,115.0005558,-14.67945356
2022-03-03T10:25:47.429,422.6891785,274.63974,115.0363157,-14.64639255
2022-03-03T10:25:57.469,423.0861206,273.3299561,115.0671623,-14.61815858
2022-03-03T10:26:06.210,423.3545227,271.0259705,115.0980117,-14.59007656
2022-03-03T10:26:06.210,297.9867554,300.2619629,115.1378085,-14.59942874
2022-03-03T10:26:14.870,423.6183777,268.8955078,115.12835,-14.56233447
2022-03-03T10:26:23.149,424.0283203,267.5652161,115.1592635,-14.53407963
2022-03-03T10:26:31.840,424.2858887,267.1013489,115.1905093,-14.50543244
2022-03-03T10:26:40.520,424.6051941,267.8471985,115.2222336,-14.47632747
2022-03-03T10:26:49.310,425.0595093,268.1510925,115.2526053,-14.44842473
2022-03-03T10:26:57.999,425.1364441,269.7198792,115.282617,-14.42091291
2022-03-03T10:27:06.560,426.2004395,270.5303345,115.313601,-14.39222233
2022-03-03T10:27:15.050,426.7596741,271.394928,115.344239,-14.3640079
2022-03-03T10:27:23.829,426.8791504,272.9242859,115.3744426,-14.33626603
2022-03-03T10:27:32.200,427.3058777,274.0405579,115.4047764,-14.30829649
2022-03-03T10:27:40.660,427.7879333,275.1864624,115.435209,-14.28028411
2022-03-03T10:27:49.249,428.1338501,275.6036072,115.4659415,-14.25198815
2022-03-03T10:27:57.819,428.4638062,275.1471863,115.4992163,-14.22133458
2022-03-03T10:28:07.210,308.2739563,264.5780029,115.568588,-14.19045925
2022-03-03T10:28:07.210,428.8220215,272.8330994,115.5302997,-14.19263096
2022-03-03T10:28:15.960,429.4465027,270.4034119,115.5607673,-14.16449804
2022-03-03T10:28:24.389,429.7787476,267.3380432,115.5911457,-14.13640281
2022-03-03T10:28:33.149,430.3537598,264.9154053,115.6224098,-14.10769887
2022-03-03T10:28:42.020,430.7220764,263.0503235,115.6524729,-14.07976415
2022-03-03T10:28:50.340,431.262146,263.3103027,115.682812,-14.0518124
2022-03-03T10:28:58.800,431.6668701,265.3725586,115.7124481,-14.02432655
2022-03-03T10:29:07.479,432.3435059,268.6845703,115.7435413,-13.99548738
2022-03-03T10:29:16.009,432.6065369,273.0835571,115.7736736,-13.96763642
2022-03-03T10:29:24.380,432.7348022,276.5570984,115.8039359,-13.93963991
2022-03-03T10:29:32.989,433.4065247,278.1059875,115.8334789,-13.91227689
2022-03-03T10:29:41.459,433.8638611,278.5159912,115.8633954,-13.88446897
2022-03-03T10:29:49.969,274.9361572,227.3722687,115.9468753,-13.83936337
2022-03-03T10:29:49.969,434.1464539,276.6769409,115.8962713,-13.85403731
2022-03-03T10:29:59.230,434.7617798,273.9856262,115.9269967,-13.82541422
2022-03-03T10:30:07.930,435.3372498,272.471344,115.957131,-13.79746635
2022-03-03T10:30:16.259,435.6562805,271.1781311,115.9867428,-13.76995556
2022-03-03T10:30:24.759,436.2972107,271.0025635,116.017104,-13.74167061
2022-03-03T10:30:33.429,436.5707092,271.4660034,116.0472469,-13.71363492
2022-03-03T10:30:41.940,437.4328308,272.447876,116.0815618,-13.6817054
2022-03-03T10:30:51.580,437.7222595,273.7094421,116.1118702,-13.65358579
2022-03-03T10:30:59.969,437.9030151,274.6428833,116.1416885,-13.62573284
2022-03-03T10:31:08.689,438.2447815,276.1203918,116.1717839,-13.59755072
2022-03-03T10:31:17.190,438.3797913,277.164856,116.2020889,-13.56943755
2022-03-03T10:31:25.910,439.1072998,278.4217529,116.2322915,-13.54130434
2022-03-03T10:31:34.380,439.1856995,278.6564331,116.2626035,-13.51287053
2022-03-03T10:31:42.810,439.989502,279.1315613,116.2927076,-13.48475879
2022-03-03T10:31:51.400,440.0667419,278.6662598,116.3223816,-13.45717992
2022-03-03T10:32:00.099,440.6038208,276.4511719,116.3529815,-13.42851498
2022-03-03T10:32:08.409,441.14151,273.5601501,116.382386,-13.40098036
2022-03-03T10:32:17.009,442.0744019,270.0748901,116.4164728,-13.36922175
2022-03-03T10:32:26.680,442.1966248,268.2151489,116.4469428,-13.34070169
2022-03-03T10:32:35.150,442.8821411,266.1810303,116.4764457,-13.3130696
2022-03-03T10:32:43.480,443.0852356,267.9110107,116.5063806,-13.28517789
2022-03-03T10:32:52.160,443.3884888,270.498291,116.5378965,-13.25541851
2022-03-03T10:33:01.350,443.3955383,274.6898804,116.5676394,-13.22769925
2022-03-03T10:33:09.690,444.162384,278.3980103,116.5978718,-13.19922996
2022-03-03T10:33:18.549,444.584259,280.8813782,116.6276059,-13.17146302
2022-03-03T10:33:26.810,444.9756775,281.8328857,116.6573829,-13.14346762
2022-03-03T10:33:35.630,445.0544434,281.5327454,116.6876101,-13.11516979
2022-03-03T10:33:43.730,445.4535217,279.4788513,116.7173512,-13.08716802
2022-03-03T10:33:52.389,445.6236267,277.7223511,116.7492006,-13.05726551
2022-03-03T10:34:00.929,446.02948,275.8575745,116.7774289,-13.03071828
2022-03-03T10:34:09.770,446.2106018,274.170166,116.8078706,-13.00191984
2022-03-03T10:34:18.310,446.7878418,274.9259644,116.8419829,-12.96997714
2022-03-03T10:34:28.160,447.0747375,275.174469,116.8722171,-12.9414383
2022-03-03T10:34:36.630,447.1967163,276.1671753,116.9019671,-12.91351591
2022-03-03T10:34:45.179,447.3346252,277.5148621,116.930891,-12.88608624
2022-03-03T10:34:53.739,447.493866,278.9932556,116.9622059,-12.85653221
2022-03-03T10:35:02.370,447.5649719,279.9415894,116.9936736,-12.8267311
2022-03-03T10:35:11.460,447.7656555,280.8371887,117.0238389,-12.79836746
2022-03-03T10:35:20.160,448.132019,281.671814,117.0533526,-12.77050783
2022-03-03T10:35:28.489,448.2682495,282.1131592,117.0841865,-12.74152672
2022-03-03T10:35:37.389,448.4266968,282.2480164,117.1138327,-12.7136313
2022-03-03T10:35:45.880,448.6751099,280.8013611,117.1436495,-12.6853467
2022-03-03T10:35:54.650,449.0429993,277.8717957,117.1732815,-12.65718879
2022-03-03T10:36:03.080,449.4676514,275.0292969,117.2029689,-12.62908163
2022-03-03T10:36:11.470,449.3123169,271.9238892,117.232475,-12.60118662
2022-03-03T10:36:20.099,449.7421265,269.2913818,117.2617843,-12.57352221
2022-03-03T10:36:28.540,450.256897,269.491394,117.2910836,-12.545665
2022-03-03T10:36:36.910,450.1531677,270.230835,117.3230383,-12.51538925
2022-03-03T10:36:46.160,450.538147,273.6486206,117.3556917,-12.48447755
2022-03-03T10:36:55.469,450.7951355,278.0039978,117.3852102,-12.45635843
2022-03-03T10:37:04.010,451.1051941,281.1164246,117.4145479,-12.42855887
2022-03-03T10:37:12.509,451.1992798,283.3519897,117.4466421,-12.39809385
2022-03-03T10:37:21.610,450.9458923,284.1380005,117.4768027,-12.3694746
2022-03-03T10:37:30.520,451.6006775,282.4382935,117.5100323,-12.33792412
2022-03-03T10:37:39.989,451.7189941,280.2767029,117.5429511,-12.30666464
2022-03-03T10:37:49.450,452.3246765,277.4807434,117.5775084,-12.27373117
2022-03-03T10:37:59.389,453.2609253,275.9124451,117.6111056,-12.24177458
2022-03-03T10:38:09.170,453.8535156,276.3742981,117.6441738,-12.21037669
2022-03-03T10:38:18.410,453.8709412,277.129364,117.6739987,-12.18210961
2022-03-03T10:38:27.299,453.9064941,277.8104248,117.7065666,-12.15102276
2022-03-03T10:38:36.719,453.8864746,279.1271057,117.7357386,-12.12315234
