Date-obs_corrected_midexp,XPOS,YPOS,RA,DEC
2022-05-02T10:17:08.979,986.3219604,751.8214722,137.6218271,-36.23119515
2022-05-02T10:35:13.470,986.338501,741.8156128,143.9993823,-38.35866718
2022-05-02T10:45:18.669,986.3963013,730.760437,147.738951,-39.38326308
2022-05-02T10:10:28.939,986.4262695,759.4943237,135.380745,-35.36308174
2022-05-02T10:31:10.640,986.4271851,742.3327026,142.5354825,-37.91370679
2022-05-02T10:02:44.560,986.4417114,759.1792603,132.838921,-34.2983812
2022-05-02T10:40:15.020,986.4489746,737.4655762,145.8463759,-38.88431158
2022-05-02T10:51:57.469,986.4871216,730.4953003,150.2609369,-39.98636677
2022-05-02T10:10:38.609,986.4946289,759.8843384,135.4277066,-35.38196687
2022-05-02T10:16:51.910,986.4967651,754.4693604,137.5251638,-36.19510652
2022-05-02T10:11:14.739,986.5602417,755.5698242,135.6286432,-35.46230811
2022-05-02T10:40:06.359,986.579895,738.1264038,145.7924878,-38.86971213
2022-05-02T10:35:04.769,986.6417847,740.0725708,143.9471716,-38.34320201
2022-05-02T10:10:20.509,986.6709595,758.4260864,135.3266119,-35.34128518
2022-05-02T10:02:27.279,986.6802368,759.4599609,132.7446394,-34.25721226
2022-05-02T10:16:42.819,986.7210693,756.097168,137.4761674,-36.17678852
2022-05-02T10:29:27.079,986.7228394,745.649292,141.9212974,-37.71946702
2022-05-02T10:34:56.319,986.7301025,738.3482666,143.894739,-38.32764338
2022-05-02T10:18:35.830,986.7672119,751.5097656,138.1169187,-36.4142866
2022-05-02T10:52:06.140,986.7982788,729.4489136,150.315273,-39.99858914
2022-05-02T10:02:53.709,986.8102417,757.7747803,132.8909853,-34.32103313
2022-05-02T10:36:38.840,986.8307495,738.1793823,144.5186996,-38.51049638
2022-05-02T10:02:36.150,986.9129028,759.5097656,132.7901114,-34.27706634
2022-05-02T10:16:34.419,986.9279175,757.081543,137.4248054,-36.15746231
2022-05-02T10:03:12.069,986.9337769,754.2432861,132.9844421,-34.36169717
2022-05-02T10:10:03.459,986.9782715,752.9367065,135.2328668,-35.30349907
2022-05-02T10:03:03.499,986.9832764,755.7866821,132.9383903,-34.34170673
2022-05-02T10:39:57.739,987.0136108,739.3881226,145.7392732,-38.85506573
2022-05-02T10:29:09.870,987.043335,748.3289795,141.8154527,-37.68560102
2022-05-02T10:09:54.679,987.0499268,751.06604,135.18565,-35.28443474
2022-05-02T10:45:09.530,987.0874023,730.30896,147.680397,-39.36843579
2022-05-02T10:09:45.940,987.0890503,748.6896362,135.1368915,-35.26468954
2022-05-02T10:36:47.370,987.1100464,737.1856079,144.5711361,-38.52559974
2022-05-02T10:47:37.069,987.1987915,734.6140137,148.6054156,-39.59825141
2022-05-02T10:01:43.190,987.2301025,755.1356201,132.5090431,-34.1538002
2022-05-02T10:54:34.539,987.2562866,727.3629761,151.2690749,-40.20820015
2022-05-02T10:52:14.649,987.2672729,728.3491821,150.3698408,-40.01086884
2022-05-02T10:02:00.599,987.2982788,756.9086914,132.6017116,-34.19454694
2022-05-02T10:31:19.049,987.3101196,742.5952759,142.587348,-37.92991168
2022-05-02T10:47:28.540,987.317688,735.4285889,148.5513138,-39.58507076
2022-05-02T10:01:34.749,987.3455811,754.7331543,132.4599876,-34.13214019
2022-05-02T10:11:32.079,987.4550781,752.8527222,135.7252003,-35.50077828
2022-05-02T10:09:36.880,987.4588623,747.0057983,135.0886584,-35.24513239
2022-05-02T10:24:32.349,987.4744873,746.6531372,140.1792367,-37.14395974
2022-05-02T10:01:26.239,987.4949951,753.3924561,132.4154006,-34.11251211
2022-05-02T10:16:16.989,987.5217896,757.1838989,137.3283627,-36.12118625
2022-05-02T10:24:49.419,987.5517578,747.0289917,140.2782641,-37.17763514
2022-05-02T10:01:52.179,987.5565186,756.3390503,132.5543308,-34.17374619
2022-05-02T10:03:20.799,987.5668335,753.1507568,133.0335899,-34.382917
2022-05-02T10:18:44.249,987.5695801,751.9587402,138.1665846,-36.43249045
2022-05-02T10:18:52.760,987.5831299,751.953125,138.214988,-36.45023289
2022-05-02T10:39:49.209,987.6317749,740.4058228,145.6857535,-38.84033294
2022-05-02T10:45:01.029,987.6420898,730.506958,147.6231559,-39.35390065
2022-05-02T10:16:08.510,987.6437378,756.0838013,137.2780912,-36.10233268
2022-05-02T10:11:40.529,987.7012329,751.835083,135.7729277,-35.51972445
2022-05-02T10:42:24.820,987.727478,735.2149048,146.6482902,-39.10072798
2022-05-02T10:37:04.470,987.7490234,736.2005615,144.6753177,-38.55563079
2022-05-02T10:36:55.989,987.7877197,736.5180664,144.6229463,-38.54056019
2022-05-02T10:24:57.800,987.7974243,747.2652588,140.3280162,-37.19452661
2022-05-02T10:09:19.130,987.8180542,745.9527588,134.9876384,-35.20407078
2022-05-02T10:01:17.919,987.8359985,752.7502441,132.3703037,-34.09257006
2022-05-02T10:29:00.639,987.8728027,749.4644775,141.7651281,-37.66935066
2022-05-02T10:03:29.660,987.9255371,750.083252,133.0823334,-34.40400412
2022-05-02T10:52:22.989,987.9295044,727.553894,150.4242958,-40.0230279
2022-05-02T10:03:38.609,987.9408569,747.6020508,133.1300274,-34.42476577
2022-05-02T10:25:06.300,987.9421997,748.1157837,140.3772948,-37.21116846
2022-05-02T10:01:09.210,987.9712524,751.5546265,132.3250932,-34.07254204
2022-05-02T10:54:25.930,987.9976807,727.4562988,151.2137845,-40.19629069
2022-05-02T10:31:27.799,987.9987183,743.1160889,142.637853,-37.94563212
2022-05-02T10:09:27.610,988.0471191,746.3262329,135.0387899,-35.22490904
2022-05-02T10:01:00.609,988.0670166,751.3317871,132.2793333,-34.05229795
2022-05-02T10:47:45.400,988.0836182,733.2692261,148.6584824,-39.61113519
2022-05-02T10:25:14.940,988.0891724,748.8994751,140.4339124,-37.23037609
2022-05-02T10:49:39.130,988.1193848,721.5566406,149.3775239,-39.78297296
2022-05-02T10:09:01.670,988.1520386,748.1546021,134.8913499,-35.16482866
2022-05-02T10:11:49.150,988.1675415,751.932312,135.8225749,-35.53937373
2022-05-02T10:44:52.620,988.1782837,730.5022583,147.5701901,-39.34042049
2022-05-02T10:37:21.389,988.1921387,735.9472656,144.7788374,-38.58535253
2022-05-02T10:31:36.120,988.1947021,743.2034912,142.6887787,-37.96150188
2022-05-02T10:23:57.489,988.2640381,744.9002075,139.9766599,-37.07460397
2022-05-02T10:03:47.609,988.2658691,747.0144043,133.1764975,-34.44479453
2022-05-02T10:24:05.960,988.2834473,744.635376,140.0259752,-37.09152929
2022-05-02T10:57:02.499,988.319397,724.5057373,152.2257113,-40.40885703
2022-05-02T10:34:30.509,988.3442383,733.2913818,143.7371774,-38.28082554
2022-05-02T10:00:43.029,988.3671875,751.4694824,132.1863163,-34.01095415
2022-05-02T10:42:41.669,988.3688354,737.3344727,146.7563152,-39.12921828
2022-05-02T10:19:10.249,988.3862305,753.4822998,138.314412,-36.48647276
2022-05-02T10:25:24.259,988.4116821,749.5614014,140.4833625,-37.24703904
2022-05-02T10:47:54.130,988.4450073,732.3496094,148.7119374,-39.62407223
2022-05-02T10:00:51.859,988.4707031,751.1594238,132.2329195,-34.03169763
2022-05-02T10:39:40.679,988.484375,741.3254395,145.6339146,-38.82599975
2022-05-02T10:37:29.930,988.5265503,736.0981445,144.8308763,-38.60024218
2022-05-02T10:11:58.050,988.5849609,751.9929199,135.8700866,-35.55817999
2022-05-02T10:08:52.340,988.6355591,750.2784424,134.844217,-35.14553177
2022-05-02T10:31:44.749,988.6778564,743.9734497,142.7439176,-37.97858506
2022-05-02T10:08:43.539,988.7011719,752.840271,134.7921771,-35.12424035
2022-05-02T10:15:59.959,988.7067871,754.7191772,137.2302801,-36.08423422
2022-05-02T10:12:06.630,988.7216797,751.9277954,135.9170217,-35.57674095
2022-05-02T10:00:34.120,988.7356567,752.0274658,132.1387706,-33.98984572
2022-05-02T10:28:43.529,988.8227539,748.9864502,141.6592058,-37.63529747
2022-05-02T10:54:16.200,988.8293457,727.1538086,151.157782,-40.18427763
2022-05-02T10:03:56.060,988.8322754,747.5638428,133.2232559,-34.46496069
2022-05-02T10:48:02.590,988.8622437,731.0884399,148.7653831,-39.63702788
2022-05-02T10:34:22.020,988.8734131,732.3425903,143.6869303,-38.26582607
2022-05-02T10:12:15.060,988.8792725,752.4908447,135.9638617,-35.59518036
2022-05-02T10:57:19.529,988.8979492,721.7562866,152.3348619,-40.4311331
2022-05-02T10:19:18.829,988.9325562,754.0257568,138.3636695,-36.50438497
2022-05-02T10:15:50.830,988.937439,752.3186035,137.1818101,-36.06587606
2022-05-02T10:49:30.500,988.9459229,721.1367188,149.3238649,-39.77038588
2022-05-02T10:23:48.840,988.9632568,743.7105103,139.9257992,-37.05716513
2022-05-02T10:57:11.050,988.9659424,723.1241455,152.2801556,-40.42000586
2022-05-02T10:42:59.130,989.0095825,738.9953003,146.8616602,-39.15700883
2022-05-02T10:04:04.790,989.0110474,748.7891235,133.273347,-34.48653492
2022-05-02T10:00:24.959,989.026001,752.6392212,132.0912421,-33.96861824
2022-05-02T10:12:23.500,989.0510864,752.8835449,136.0121866,-35.61425381
2022-05-02T10:04:14.190,989.1088257,750.3493652,133.3269486,-34.50958527
2022-05-02T10:19:27.389,989.1384277,754.4610596,138.4175179,-36.52398289
2022-05-02T10:04:33.810,989.203064,755.5353394,133.4311385,-34.5541751
2022-05-02T10:44:44.109,989.2362671,730.319519,147.517464,-39.32695561
2022-05-02T10:25:50.029,989.2738037,750.5383911,140.6344506,-37.29786998
2022-05-02T10:25:32.869,989.3186035,750.8356323,140.5337608,-37.26403869
2022-05-02T10:43:07.529,989.3598633,739.2684326,146.9150215,-39.17102944
2022-05-02T10:08:35.069,989.3816528,754.8870239,134.7445989,-35.10471645
2022-05-02T10:34:13.259,989.414917,731.8662109,143.6349484,-38.25028964
2022-05-02T10:00:15.509,989.4578857,754.2646484,132.0432157,-33.94716921
2022-05-02T10:37:38.550,989.4725342,736.1987305,144.8850191,-38.6156848
2022-05-02T10:15:42.270,989.4870605,750.1297607,137.1301223,-36.04629323
2022-05-02T10:12:32.040,989.5089111,753.9902954,136.0599771,-35.63306015
2022-05-02T10:04:23.930,989.5095825,753.3793945,133.3801857,-34.53243056
2022-05-02T10:32:02.539,989.5113525,745.1594849,142.8469353,-38.01047363
2022-05-02T10:23:39.789,989.565918,743.8137207,139.8761597,-37.04002461
2022-05-02T10:04:43.310,989.6248779,757.4554443,133.4817928,-34.57589019
2022-05-02T10:37:55.980,989.6781006,737.086853,144.9947473,-38.64693629
2022-05-02T10:32:11.040,989.6973267,745.7619629,142.9023518,-38.02755641
2022-05-02T10:08:26.509,989.7608643,756.9375,134.6979039,-35.08551123
2022-05-02T10:26:06.859,989.8668213,749.9138184,140.7344669,-37.33137214
2022-05-02T10:12:40.510,989.9138184,754.5447998,136.1069426,-35.65149434
2022-05-02T10:44:35.550,989.9568481,730.4346924,147.4637563,-39.31327437
2022-05-02T10:52:57.880,989.9940186,725.0031128,150.6477867,-40.07279899
2022-05-02T10:04:52.590,990.0136108,759.6692505,133.533001,-34.59770201
2022-05-02T10:26:15.489,990.024292,748.8577271,140.7840468,-37.34790926
2022-05-02T10:28:26.810,990.0275879,746.8102417,141.5593987,-37.60295021
2022-05-02T10:12:57.419,990.0656128,755.5675049,136.2100416,-35.69194061
2022-05-02T10:49:22.000,990.0767212,720.9420776,149.2696527,-39.75755148
2022-05-02T10:38:05.319,990.0776978,737.5288696,145.0471756,-38.6618012
2022-05-02T10:08:17.200,990.1176758,758.6516113,134.6504262,-35.0659866
2022-05-02T10:15:33.810,990.1671753,747.9902344,137.0819046,-36.02802343
2022-05-02T10:26:24.090,990.222229,747.3842163,140.8348114,-37.36477142
2022-05-02T10:39:22.950,990.2428589,740.9666748,145.5241837,-38.7955971
2022-05-02T10:23:30.829,990.3024292,744.7161255,139.8228243,-37.02161183
2022-05-02T10:13:07.399,990.322998,756.1085815,136.259479,-35.71126637
2022-05-02T10:48:19.570,990.3424683,727.9359741,148.8739789,-39.66318944
2022-05-02T10:32:20.380,990.3621216,745.6127319,142.9536224,-38.04335803
2022-05-02T10:05:01.950,990.4186401,761.4284058,133.5790213,-34.61737178
2022-05-02T10:00:06.229,990.4447021,755.3309326,131.9920246,-33.92430407
2022-05-02T10:48:28.020,990.4784546,726.5231934,148.9293638,-39.67653092
2022-05-02T09:59:56.730,990.6199951,756.930542,131.942844,-33.90221387
2022-05-02T10:49:12.419,990.6653442,721.0114746,149.2148467,-39.74460737
2022-05-02T10:12:49.039,990.677002,755.2364502,136.1545072,-35.67013331
2022-05-02T10:19:36.239,990.6965942,754.5234375,138.4663685,-36.54167221
2022-05-02T10:26:32.520,990.7059937,745.1867065,140.8877597,-37.38242154
2022-05-02T10:44:27.009,990.710022,730.9996338,147.41088,-39.29966925
2022-05-02T10:53:06.560,990.7930908,725.3806763,150.7021163,-40.08484317
2022-05-02T10:05:10.220,990.8255005,761.132019,133.6269187,-34.63772852
2022-05-02T10:08:08.729,990.833374,759.4417725,134.6000751,-35.04527181
2022-05-02T10:15:25.189,990.9624634,746.3287964,137.03335,-36.00956779
2022-05-02T10:05:19.520,990.9638062,761.1047363,133.6749502,-34.65815593
2022-05-02T10:53:57.969,990.9685059,726.3575439,151.0405644,-40.15897396
2022-05-02T10:28:09.649,991.0213013,743.3636475,141.4587609,-37.57026915
2022-05-02T10:43:34.190,991.0310059,736.9594727,147.0805423,-39.21429837
2022-05-02T10:23:22.419,991.0337524,745.3564453,139.770796,-37.00360183
2022-05-02T10:38:13.880,991.0470581,738.2619019,145.0991414,-38.67651849
2022-05-02T10:48:46.219,991.0789185,723.4200439,149.0473115,-39.7047208
2022-05-02T10:44:10.099,991.1014404,732.7039185,147.3045076,-39.27229722
2022-05-02T09:59:46.980,991.1263428,758.0883789,131.8923278,-33.87959933
2022-05-02T10:39:14.450,991.1339111,740.6300049,145.4716272,-38.78098993
2022-05-02T10:58:20.500,991.152832,715.8954468,152.7319454,-40.51113996
2022-05-02T10:05:28.160,991.1693115,758.3637695,133.7217172,-34.67801247
2022-05-02T10:33:55.830,991.1913452,731.9586792,143.5295531,-38.21862417
2022-05-02T10:05:36.609,991.1968994,757.2051392,133.7721758,-34.69936533
2022-05-02T10:13:16.229,991.2305908,758.2581177,136.3066392,-35.72966025
2022-05-02T10:38:22.290,991.2402954,738.468811,145.151647,-38.69130399
2022-05-02T10:58:29.119,991.249939,716.0723267,152.7875812,-40.52221849
2022-05-02T10:44:18.560,991.2803955,731.6105347,147.3576489,-39.28601847
2022-05-02T10:32:37.429,991.4039307,745.8207397,143.0565436,-38.07494611
2022-05-02T10:38:56.690,991.4638672,739.815918,145.3635416,-38.75082022
2022-05-02T10:26:41.529,991.4994507,743.3428955,140.9382876,-37.39920165
2022-05-02T10:13:24.689,991.5093994,758.1233521,136.3548797,-35.74846815
2022-05-02T10:15:16.690,991.5402832,745.0823364,136.9847897,-35.99111052
2022-05-02T10:08:00.279,991.5971069,759.3917236,134.5529135,-35.02580683
2022-05-02T10:32:45.870,991.6873169,745.0232544,143.1080354,-38.09071547
2022-05-02T10:38:30.820,991.7133789,738.6481934,145.2036572,-38.70594674
2022-05-02T10:53:40.989,991.8483887,725.2205811,150.924139,-40.13356545
2022-05-02T10:07:50.749,991.8883667,758.77948,134.5062138,-35.0064722
2022-05-02T10:26:59.410,991.9353638,739.276123,141.0466565,-37.43509792
2022-05-02T10:28:00.959,991.9562988,741.4763794,141.4081158,-37.55374057
2022-05-02T10:43:51.840,992.015686,734.8392944,147.1922768,-39.24328748
2022-05-02T10:32:54.539,992.0264893,743.5296021,143.1595928,-38.10649802
2022-05-02T10:33:47.300,992.0294189,733.0927124,143.4784095,-38.20319097
2022-05-02T10:23:13.729,992.0561523,747.3443604,139.7216858,-36.98659445
2022-05-02T10:15:08.130,992.0805664,744.5664063,136.9360075,-35.9724419
2022-05-02T10:38:39.419,992.0821533,738.9838257,145.2557637,-38.72058833
2022-05-02T09:59:38.520,992.1109619,757.4353638,131.8400687,-33.85610717
2022-05-02T10:38:47.919,992.1577759,739.3983765,145.3107652,-38.73605191
2022-05-02T10:13:33.290,992.1810303,758.0758667,136.4023556,-35.76695597
2022-05-02T10:27:08.579,992.1889038,737.8811035,141.1015557,-37.45318055
2022-05-02T10:19:44.679,992.2504272,754.5111694,138.5156492,-36.55951432
2022-05-02T10:33:03.209,992.2658691,742.3290405,143.2117702,-38.12237533
2022-05-02T10:27:52.819,992.3034668,739.8548584,141.357266,-37.5371325
2022-05-02T10:13:41.690,992.3667603,758.3762207,136.4493004,-35.78511348
2022-05-02T10:33:30.349,992.3843384,736.4844971,143.3750988,-38.17199687
2022-05-02T10:33:21.579,992.4313354,738.4041138,143.3233583,-38.15630897
2022-05-02T10:13:58.639,992.5343018,757.348938,136.5490371,-35.82377585
2022-05-02T10:33:11.749,992.5726929,740.0715332,143.2712144,-38.14048159
2022-05-02T09:59:30.090,992.6218872,756.3043823,131.7952649,-33.83599032
2022-05-02T10:14:58.849,992.6785278,744.7868042,136.8884844,-35.95433158
2022-05-02T10:07:41.520,992.7088623,759.2612915,134.4541643,-34.984977
2022-05-02T10:13:50.190,992.7098389,758.2887573,136.4983369,-35.80417687
2022-05-02T10:05:55.539,992.7762451,754.6719971,133.8707314,-34.74101706
2022-05-02T10:14:07.850,992.8746338,755.536377,136.597588,-35.84255365
2022-05-02T10:14:41.849,992.9174194,748.2711792,136.7886301,-35.91604186
2022-05-02T10:07:24.489,992.9211426,757.0319824,134.3576655,-34.94491318
2022-05-02T10:23:05.319,992.9380493,748.2282715,139.6707203,-36.96888463
2022-05-02T10:06:04.089,992.9700317,753.0265503,133.917553,-34.76081177
2022-05-02T10:07:15.079,993.0075073,755.7258301,134.310515,-34.92532875
2022-05-02T10:27:35.120,993.0370483,736.8991089,141.252839,-37.50296299
2022-05-02T10:07:33.119,993.1956177,758.312439,134.4036887,-34.96407385
2022-05-02T10:06:12.669,993.2047729,753.0639038,133.963655,-34.78018916
2022-05-02T09:59:20.709,993.2832642,753.9706421,131.7500875,-33.81558936
2022-05-02T10:07:05.729,993.3040771,755.5556641,134.2585482,-34.90368549
2022-05-02T10:14:33.440,993.3087769,749.5200195,136.7405017,-35.89760887
2022-05-02T10:19:53.050,993.4562378,753.5616455,138.5643958,-36.57714571
2022-05-02T10:06:56.419,993.5377808,755.0388184,134.2076497,-34.88247694
2022-05-02T10:06:21.060,993.5913086,753.2435303,134.0110952,-34.80006953
2022-05-02T10:06:47.919,993.6255493,753.901062,134.1568417,-34.86121476
2022-05-02T10:14:24.970,993.7224731,751.2667236,136.6931146,-35.87932551
2022-05-02T10:14:16.520,993.7567139,754.355896,136.6454433,-35.86098985
2022-05-02T10:06:29.739,993.9525146,753.4541016,134.0574495,-34.81957672
2022-05-02T10:06:38.319,994.0044556,753.7042847,134.1102907,-34.84170633
2022-05-02T10:22:56.700,994.2470093,749.1026001,139.6219399,-36.95194642
2022-05-02T09:59:12.030,994.4525146,751.4416504,131.7006134,-33.79328842
2022-05-02T09:59:03.070,995.1751099,749.2166138,131.6535302,-33.77192583
2022-05-02T10:22:47.440,995.2372437,750.3679199,139.5729335,-36.93489762
2022-05-02T10:20:10.200,995.5359497,749.7751465,138.6684917,-36.61469893
2022-05-02T09:58:54.630,995.9064941,745.8183594,131.606794,-33.75084554
2022-05-02T09:58:46.010,996.3736572,743.8764038,131.5621693,-33.7306503
2022-05-02T09:58:37.400,997.2097168,743.1555176,131.5154812,-33.70945486
2022-05-02T10:20:19.880,997.2121582,747.9371948,138.7176396,-36.63237288
2022-05-02T10:22:38.940,997.3769531,751.4526367,139.5185638,-36.91589536
2022-05-02T10:20:28.209,997.7012939,745.8181152,138.76742,-36.65018032
2022-05-02T09:58:28.630,997.7874146,742.6226196,131.4708928,-33.68913956
2022-05-02T09:58:19.389,998.7966919,744.1687012,131.4247523,-33.66817169
2022-05-02T10:22:29.680,999.012207,751.8973999,139.4687289,-36.89850102
2022-05-02T10:20:36.959,999.2279053,743.9138794,138.8170594,-36.66802129
2022-05-02T10:22:21.110,999.4927979,751.5177612,139.4204316,-36.88159896
2022-05-02T10:20:45.480,999.9226685,741.9345093,138.8660729,-36.68551188
2022-05-02T09:58:09.640,999.9802246,745.8122559,131.375311,-33.64549686
2022-05-02T10:22:12.630,1000.142944,750.5692139,139.3693445,-36.86368302
2022-05-02T10:20:54.090,1000.233521,740.680481,138.9151181,-36.70301472
2022-05-02T10:22:04.010,1000.988281,749.0767822,139.3196922,-36.84628544
2022-05-02T10:21:02.539,1001.050049,739.7940674,138.9692901,-36.72231191
2022-05-02T09:57:52.669,1001.373474,749.2293701,131.2789734,-33.60162861
2022-05-02T10:21:11.950,1001.495483,739.5174561,139.0180082,-36.73966721
2022-05-02T10:21:46.480,1001.61792,746.0080566,139.2201616,-36.81124826
2022-05-02T10:21:20.329,1001.678223,740.2581787,139.0702734,-36.75818853
2022-05-02T10:21:38.139,1001.698547,743.5407104,139.1693246,-36.79328063
2022-05-02T10:21:55.410,1001.708252,747.8181763,139.2694665,-36.82861754
2022-05-02T10:21:29.480,1001.84668,741.6919556,139.1201538,-36.77585357
2022-05-02T09:58:01.160,1001.890015,746.0009155,131.3253547,-33.62322977
2022-05-02T09:57:44.020,1002.161499,751.0325317,131.2344975,-33.58122066
2022-05-02T09:57:34.849,1002.879028,753.0905151,131.1887687,-33.56030863
2022-05-02T09:57:26.040,1004.599121,754.243103,131.1403538,-33.53804114
2022-05-02T09:57:17.560,1006.186951,754.364624,131.09379,-33.51660652
2022-05-02T09:57:08.810,1007.965332,754.0481567,131.0492183,-33.49615715
2022-05-02T09:56:59.889,1009.846497,752.7990112,131.0028354,-33.47472373
2022-05-02T09:56:51.279,1012.583618,752.5964355,130.9559862,-33.45310875
