Date-obs_corrected_midexp,XPOS,YPOS,RA,DEC
2022-03-02T10:53:37.289,277.3452148,198.0306091,119.9695475,-9.969757091
2022-03-02T10:53:45.760,278.1925354,196.2862549,119.9982084,-9.941675089
2022-03-02T10:53:54.389,279.0676575,196.0901947,120.0270273,-9.91334101
2022-03-02T10:54:02.709,279.9405518,197.0223541,120.0556119,-9.885310177
2022-03-02T10:54:11.310,280.6801758,197.7058411,120.0845152,-9.856873543
2022-03-02T10:54:19.919,280.8563538,198.8096619,120.1135257,-9.82844844
2022-03-02T10:54:28.529,281.7235718,199.9809265,120.1414264,-9.800870046
2022-03-02T10:54:36.910,282.5367737,201.6804047,120.1703159,-9.772521947
2022-03-02T10:54:45.719,282.6082764,202.8110657,120.1989696,-9.744398335
2022-03-02T10:54:54.020,283.4204407,204.1466827,120.2277053,-9.715976449
2022-03-02T10:55:02.670,284.0229492,205.2203827,120.2560723,-9.688065762
2022-03-02T10:55:11.069,284.5670471,205.7338409,120.2849482,-9.659678793
2022-03-02T10:55:19.730,284.6850586,205.4588776,120.3132617,-9.631742899
2022-03-02T10:55:28.049,285.2851257,203.5467834,120.3410367,-9.604221163
2022-03-02T10:55:36.599,285.7480774,201.6921082,120.3701496,-9.575580166
2022-03-02T10:55:45.109,286.3515625,198.6539307,120.3987189,-9.547264341
2022-03-02T10:55:53.560,286.5502625,196.0004578,120.4269222,-9.519451107
2022-03-02T10:56:02.100,287.178009,194.133606,120.4555581,-9.491101106
2022-03-02T10:56:10.669,287.6526489,194.2845459,120.4838103,-9.463249627
2022-03-02T10:56:19.110,288.1438293,196.504776,120.5124219,-9.435020416
2022-03-02T10:56:27.709,288.6063538,199.6550598,120.5410892,-9.406668044
2022-03-02T10:56:36.160,289.0219421,203.5439148,120.5691044,-9.378859737
2022-03-02T10:56:44.639,290.1694641,207.8864288,120.6011787,-9.347241509
2022-03-02T10:56:54.160,289.9826965,210.2168121,120.63357,-9.315341281
2022-03-02T10:57:03.930,290.3626709,210.2052155,120.6622011,-9.286831688
2022-03-02T10:57:12.579,291.071106,208.6600494,120.6911952,-9.258030363
2022-03-02T10:57:21.200,291.2701111,206.8424225,120.7195802,-9.229926568
2022-03-02T10:57:29.860,292.0608215,204.9929352,120.7486243,-9.201172669
2022-03-02T10:57:38.510,292.4543762,203.6705627,120.7766207,-9.173469448
2022-03-02T10:57:46.989,293.2132874,203.7820892,120.805555,-9.144816764
2022-03-02T10:57:55.459,293.6742554,204.7328796,120.8339661,-9.116682464
2022-03-02T10:58:04.020,293.9374084,205.881012,120.8622769,-9.08868002
2022-03-02T10:58:12.520,294.4826965,207.4768982,120.8903878,-9.060814445
2022-03-02T10:58:20.989,295.2357788,208.6878052,120.9186599,-9.032707971
2022-03-02T10:58:29.419,295.6061707,209.8497162,120.9468637,-9.004686936
2022-03-02T10:58:38.029,296.0324707,211.1811218,120.9749612,-8.976759512
2022-03-02T10:58:46.550,296.5099792,213.0122681,121.0036611,-8.948323174
2022-03-02T10:58:54.989,296.8879395,213.8411713,121.0320445,-8.920061028
2022-03-02T10:59:03.830,297.4940796,214.3926697,121.0603967,-8.891810321
2022-03-02T10:59:12.270,298.506958,214.0782013,121.0888745,-8.863473716
2022-03-02T10:59:20.649,298.8330383,212.0496521,121.1169321,-8.835540746
2022-03-02T10:59:29.220,299.5091248,209.324173,121.1447973,-8.807688158
2022-03-02T10:59:37.650,300.1844788,207.1358795,121.172842,-8.77988539
2022-03-02T10:59:45.999,300.6877441,204.4635773,121.2010617,-8.75176391
2022-03-02T10:59:54.580,301.4643555,203.1182251,121.2310231,-8.722023889
2022-03-02T11:00:03.510,302.2278442,204.1717682,121.2590047,-8.694157638
2022-03-02T11:00:12.130,302.752533,206.6077576,121.2874672,-8.665694226
2022-03-02T11:00:20.910,303.0569153,210.9914093,121.3158135,-8.637526127
2022-03-02T11:00:29.340,303.7327881,214.7420044,121.3438973,-8.609470948
2022-03-02T11:00:37.739,304.2789307,218.1315155,121.3720619,-8.581362158
2022-03-02T11:00:46.209,304.8883667,219.8663788,121.4023796,-8.551083404
2022-03-02T11:00:55.419,305.8942566,219.717392,121.4309136,-8.522633159
2022-03-02T11:01:03.979,306.4251099,218.0940094,121.4586554,-8.494827577
2022-03-02T11:01:12.419,299.8325806,222.396347,121.4866544,-8.466781346
2022-03-02T11:01:20.869,301.2262573,220.5967712,121.5153212,-8.438159104
2022-03-02T11:01:29.369,302.2887268,219.6556549,121.54321,-8.410219485
2022-03-02T11:01:37.999,303.5224915,219.6242828,121.5721093,-8.381404203
2022-03-02T11:01:46.620,304.0905151,220.0996552,121.6001437,-8.353337831
2022-03-02T11:01:55.300,305.1739807,220.809021,121.6286065,-8.32482423
2022-03-02T11:02:03.810,306.4180908,222.6089325,121.6563393,-8.297033581
2022-03-02T11:02:12.450,307.5358582,224.1746979,121.6850505,-8.268376413
2022-03-02T11:02:20.959,308.3510437,225.0391693,121.7133823,-8.240048462
2022-03-02T11:02:29.480,308.5698242,226.0523071,121.7414097,-8.211957431
2022-03-02T11:02:38.289,309.4879456,227.9812775,121.7702991,-8.183033692
2022-03-02T11:02:46.510,310.4194336,228.6218719,121.7983926,-8.154929446
2022-03-02T11:02:55.260,311.532959,228.6130981,121.830565,-8.122549302
2022-03-02T11:03:05.050,311.878479,227.8318024,121.8583907,-8.09469219
2022-03-02T11:03:13.630,312.7406311,225.0847473,121.8870145,-8.0659942
2022-03-02T11:03:22.029,313.4940186,222.4509888,121.914652,-8.03818017
2022-03-02T11:03:30.750,314.2507324,219.5202789,121.9425169,-8.010216954
2022-03-02T11:03:39.179,314.861145,217.3884888,121.9709913,-7.981744849
2022-03-02T11:03:47.849,315.4535828,217.2328339,121.9986941,-7.953595911
2022-03-02T11:03:56.590,316.085907,218.7253113,122.0264609,-7.926057733
2022-03-02T11:04:04.810,316.3799438,221.2597046,122.0552212,-7.896978673
2022-03-02T11:04:13.460,316.8853455,226.0592499,122.0832168,-7.868902925
2022-03-02T11:04:22.009,317.6827393,230.2328796,122.1125215,-7.839348764
2022-03-02T11:04:30.860,318.3438416,232.7550964,122.140614,-7.811021267
2022-03-02T11:04:39.440,318.6801758,233.2082367,122.1687938,-7.782740114
2022-03-02T11:04:48.090,319.5407104,232.1465607,122.1965821,-7.754644729
2022-03-02T11:04:56.569,319.7536316,230.6313629,122.2245236,-7.726645075
2022-03-02T11:05:05.050,320.2633972,228.763092,122.25234,-7.698748234
2022-03-02T11:05:13.679,320.9804077,227.157959,122.2804855,-7.670296904
2022-03-02T11:05:22.149,321.4119568,226.6386108,122.3104636,-7.640092499
2022-03-02T11:05:31.299,321.9472351,226.8836517,122.3387044,-7.611676326
2022-03-02T11:05:40.060,322.6245422,228.0679474,122.366505,-7.58362267
2022-03-02T11:05:48.499,323.6375122,228.9786224,122.3943676,-7.555538425
2022-03-02T11:05:56.980,323.6929932,230.2540131,122.4233991,-7.526223604
2022-03-02T11:06:05.699,324.5051575,232.2380981,122.4502561,-7.499148427
2022-03-02T11:06:14.140,324.8556824,233.3803558,122.4783024,-7.471044565
2022-03-02T11:06:22.660,325.3079834,234.206955,122.5061685,-7.442635771
2022-03-02T11:06:31.020,325.55896,235.6529236,122.5334567,-7.41500289
2022-03-02T11:06:39.609,326.0166321,236.1850739,122.561831,-7.386409651
2022-03-02T11:06:48.239,327.038147,236.7713318,122.5915824,-7.356292126
2022-03-02T11:06:57.319,327.361084,235.2647552,122.6195259,-7.328087153
2022-03-02T11:07:05.920,328.0653076,233.0507355,122.6478856,-7.299450309
2022-03-02T11:07:14.550,328.6453552,229.8448944,122.6752418,-7.271674816
2022-03-02T11:07:22.869,328.559082,227.6093445,122.7034093,-7.243267371
2022-03-02T11:07:31.619,329.553833,225.6577301,122.7311302,-7.215031674
2022-03-02T11:07:40.160,329.2503967,226.1203156,122.7590189,-7.186965939
2022-03-02T11:07:48.679,329.7357788,227.5962067,122.7863357,-7.159221433
2022-03-02T11:07:57.209,329.6544189,231.5679779,122.8145768,-7.130620407
2022-03-02T11:08:05.779,329.7590027,235.3782501,122.8418532,-7.102992879
2022-03-02T11:08:14.220,330.3182678,239.070694,122.8696042,-7.074801549
2022-03-02T11:08:22.759,330.4675598,240.9332581,122.8980362,-7.045998411
2022-03-02T11:08:31.459,331.3804016,241.6320648,122.925678,-7.017935208
2022-03-02T11:08:39.959,331.3892212,240.8107758,122.9529932,-6.990295051
2022-03-02T11:08:48.310,332.0400085,239.0105743,122.9810981,-6.961598221
2022-03-02T11:08:57.060,332.4526367,237.2507629,123.0100318,-6.932348704
2022-03-02T11:09:05.840,332.7255249,235.4490662,123.0385476,-6.903301733
2022-03-02T11:09:14.700,333.2079773,235.0123138,123.0669917,-6.874501429
2022-03-02T11:09:23.200,333.210907,236.6494446,123.0946182,-6.846500441
2022-03-02T11:09:31.720,333.6494141,236.7610321,123.1219917,-6.818583182
2022-03-02T11:09:40.380,334.3604126,238.2267914,123.1498042,-6.790379485
2022-03-02T11:09:48.940,334.4143066,239.4694672,123.1774863,-6.762188864
2022-03-02T11:09:57.560,335.0662842,241.147049,123.2052348,-6.734197675
2022-03-02T11:10:06.090,336.0575562,242.041687,123.2329151,-6.70584954
2022-03-02T11:10:14.610,336.5720215,243.4699554,123.2604069,-6.677967293
2022-03-02T11:10:22.950,336.4815979,244.1912689,123.2883533,-6.649664724
2022-03-02T11:10:31.590,336.8536377,244.7357025,123.3156264,-6.621876524
2022-03-02T11:10:40.109,337.6524963,244.5050964,123.3435877,-6.593395607
2022-03-02T11:10:48.719,338.1261902,242.2771606,123.3745661,-6.561972847
2022-03-02T11:10:58.219,338.792511,240.0016632,123.4021753,-6.533741435
2022-03-02T11:11:06.750,339.4005737,237.1314392,123.4293983,-6.505968262
2022-03-02T11:11:15.229,340.1736755,234.5168915,123.4572609,-6.477688065
2022-03-02T11:11:23.779,340.8728943,233.3499146,123.4847291,-6.44967948
2022-03-02T11:11:32.169,341.5085754,233.5913544,123.5122534,-6.421705795
2022-03-02T11:11:40.819,342.4449463,236.3920288,123.5405606,-6.392708749
2022-03-02T11:11:49.609,342.6692505,240.3085938,123.567972,-6.364713911
2022-03-02T11:11:58.130,343.1474304,244.1782379,123.5955845,-6.336380757
2022-03-02T11:12:06.640,343.7695007,247.668045,123.6233266,-6.308198626
2022-03-02T11:12:15.079,344.1242371,249.7468414,123.6505197,-6.28049784
2022-03-02T11:12:23.799,345.1130066,249.725296,123.6785513,-6.2517617
2022-03-02T11:12:32.299,345.5269775,247.4244385,123.7059551,-6.223618883
2022-03-02T11:12:40.880,346.0279541,246.0145569,123.7338913,-6.195154893
2022-03-02T11:12:49.440,347.0413818,244.137207,123.7616714,-6.166680427
2022-03-02T11:12:57.959,347.217926,243.1526031,123.788713,-6.139167015
2022-03-02T11:13:06.590,347.764801,243.3296051,123.816044,-6.111142713
2022-03-02T11:13:15.249,348.9180298,244.6671753,123.8437543,-6.08282321
2022-03-02T11:13:23.480,349.2203674,245.5062103,123.8716457,-6.054353071
2022-03-02T11:13:32.220,349.953064,246.7639618,123.8990977,-6.026239052
2022-03-02T11:13:40.730,350.6092834,248.1580353,123.9270403,-5.997722305
2022-03-02T11:13:49.289,351.725708,249.3522797,123.9545582,-5.969412964
2022-03-02T11:13:58.289,352.1080627,251.0960388,123.9825247,-5.940774811
2022-03-02T11:14:06.699,352.7723389,252.6152039,124.0135289,-5.909024305
2022-03-02T11:14:16.360,352.9554443,253.3266907,124.0428201,-5.879065585
2022-03-02T11:14:25.410,353.6164551,253.6641083,124.0706116,-5.850689892
2022-03-02T11:14:34.060,354.125885,252.2979584,124.0978576,-5.822719095
2022-03-02T11:14:42.469,354.8276978,249.8634491,124.1280127,-5.791860992
2022-03-02T11:14:51.770,355.4960632,247.2062836,124.1559331,-5.763236651
2022-03-02T11:15:00.569,356.6316528,244.3290405,124.1850971,-5.733269747
2022-03-02T11:15:09.700,357.2303162,242.2274933,124.2151236,-5.70254335
2022-03-02T11:15:18.989,357.5212402,242.0546112,124.242206,-5.674721132
2022-03-02T11:15:27.759,357.6171265,244.0987854,124.2699645,-5.646312089
2022-03-02T11:15:36.090,357.9301758,247.2465973,124.297244,-5.618267911
2022-03-02T11:15:44.539,358.3876648,251.6967163,124.3244523,-5.590364985
2022-03-02T11:15:53.139,358.7286072,255.3236389,124.3520141,-5.562106641
2022-03-02T11:16:01.690,359.3557129,257.9841614,124.3791902,-5.534100081
2022-03-02T11:16:10.069,359.9886475,258.5881042,124.4061699,-5.506336646
2022-03-02T11:16:18.770,360.7195129,257.0314026,124.4376047,-5.473946517
2022-03-02T11:16:28.590,360.7869568,255.2198944,124.4653122,-5.445498168
2022-03-02T11:16:37.029,360.9824829,253.8162079,124.4922686,-5.417885245
2022-03-02T11:16:45.560,361.9069824,252.1346893,124.5197008,-5.38960176
2022-03-02T11:16:53.910,363.0961609,251.4508057,124.5468856,-5.361512134
2022-03-02T11:17:02.610,363.4934082,253.1848297,124.5728462,-5.334964335
2022-03-02T11:17:11.220,364.0024719,253.1770782,124.6011857,-5.305746902
2022-03-02T11:17:19.590,364.3963928,254.0864105,124.6286442,-5.27733521
2022-03-02T11:17:28.040,365.3153992,255.9709778,124.6557759,-5.249512581
2022-03-02T11:17:36.529,365.619873,256.9121399,124.6825108,-5.221809491
2022-03-02T11:17:45.120,365.8939514,258.0737915,124.7098184,-5.193702498
2022-03-02T11:17:53.660,366.3301697,259.4778748,124.7371379,-5.165550303
2022-03-02T11:18:02.160,366.4981995,260.670166,124.7644361,-5.137500452
2022-03-02T11:18:10.770,366.9399719,260.8154297,124.791439,-5.109576662
2022-03-02T11:18:19.270,367.3738403,261.1651917,124.8187874,-5.081537192
2022-03-02T11:18:27.700,367.7016907,259.0449829,124.8460792,-5.053320029
2022-03-02T11:18:36.380,368.4074402,256.4473877,124.8733552,-5.025026553
2022-03-02T11:18:44.849,368.5588379,253.8000793,124.9004501,-4.997165459
2022-03-02T11:18:53.400,368.8363037,250.750885,124.9279565,-4.968736213
2022-03-02T11:19:01.870,368.7515564,249.1473389,124.9553121,-4.940475446
2022-03-02T11:19:10.569,368.9802246,249.3134155,124.9830216,-4.912118417
2022-03-02T11:19:19.110,369.3009033,251.4842834,125.0101331,-4.883904018
2022-03-02T11:19:27.579,369.5410767,255.7445068,125.0373667,-4.855879486
2022-03-02T11:19:36.340,369.9778137,260.11026,125.0642128,-4.828085535
2022-03-02T11:19:44.830,370.0301208,263.3370056,125.091805,-4.799504706
2022-03-02T11:19:53.370,370.5684814,265.3634644,125.1231151,-4.767112081
2022-03-02T11:20:03.370,370.8722839,265.5805359,125.1507205,-4.738666104
2022-03-02T11:20:12.020,371.3388672,263.1911926,125.1816072,-4.706652019
2022-03-02T11:20:21.759,371.4903259,261.2650757,125.2109854,-4.676356042
2022-03-02T11:20:30.980,372.8245544,259.3342285,125.238246,-4.647726978
2022-03-02T11:20:39.739,372.7284241,258.4100647,125.2695291,-4.615707736
2022-03-02T11:20:49.389,372.8898315,259.4356689,125.2988437,-4.585567062
2022-03-02T11:20:58.599,373.5471191,259.9900818,125.3263605,-4.556936061
2022-03-02T11:21:07.210,373.7025757,260.8183594,125.3534643,-4.528895086
2022-03-02T11:21:15.829,373.7746887,263.1914673,125.3801089,-4.501298875
2022-03-02T11:21:24.230,373.4242249,264.6336365,125.4098235,-4.470550464
2022-03-02T11:21:33.359,374.5351868,266.3669128,125.4367641,-4.44257185
2022-03-02T11:21:42.020,375.0457153,267.0499573,125.4655171,-4.412773055
2022-03-02T11:21:51.139,375.0651855,268.2009277,125.4930972,-4.384240814
2022-03-02T11:21:59.870,375.9960632,269.2965698,125.5232708,-4.352888379
2022-03-02T11:22:09.349,376.5215759,268.6476746,125.5503284,-4.324743341
2022-03-02T11:22:17.930,377.5707397,266.5775757,125.579809,-4.294230036
2022-03-02T11:22:27.259,378.6134644,263.9510803,125.609022,-4.263915254
2022-03-02T11:22:36.459,377.7261963,261.2637939,125.640637,-4.231987583
2022-03-02T11:22:46.239,379.6193237,258.045166,125.6701106,-4.200686737
2022-03-02T11:22:55.779,380.5730896,257.1691895,125.7008716,-4.16873809
2022-03-02T11:23:05.359,381.3114624,258.1154785,125.7275575,-4.14109166
2022-03-02T11:23:13.880,381.4536743,261.1016846,125.7554905,-4.112040848
2022-03-02T11:23:22.739,382.125946,265.7361755,125.784347,-4.081989389
2022-03-02T11:23:31.919,382.7723694,269.7532043,125.8126896,-4.052540349
2022-03-02T11:23:40.810,383.1737671,272.9613953,125.8422584,-4.022072287
2022-03-02T11:23:50.120,384.0061035,273.3157654,125.8715815,-3.991394701
2022-03-02T11:23:59.459,384.7340393,272.2541199,125.8995401,-3.962414491
2022-03-02T11:24:08.189,385.9115295,270.721405,125.9275857,-3.933225271
2022-03-02T11:24:17.179,386.2654114,268.006134,125.9538339,-3.905874163
2022-03-02T11:24:25.829,387.0915833,266.497345,125.9832215,-3.8752409
2022-03-02T11:24:34.770,388.1229248,266.5725708,126.0098823,-3.847528087
2022-03-02T11:24:43.209,388.5106506,267.1222229,126.0368439,-3.819497664
2022-03-02T11:24:51.800,389.4222412,268.2455139,126.0675598,-3.787411045
2022-03-02T11:25:01.690,390.0413208,269.5675964,126.0958282,-3.75797043
2022-03-02T11:25:10.470,390.1471252,271.3599243,126.1229692,-3.729894106
2022-03-02T11:25:19.270,391.1806335,272.7378235,126.1510898,-3.700502299
2022-03-02T11:25:28.180,391.8258362,273.9276428,126.1803942,-3.670002894
2022-03-02T11:25:37.349,392.2189331,275.368927,126.2078623,-3.641639519
2022-03-02T11:25:45.940,393.1476135,275.5149841,126.237618,-3.610533795
2022-03-02T11:25:55.459,393.8379517,276.3705139,126.2684544,-3.578277728
2022-03-02T11:26:05.189,393.8655701,275.0540466,126.2952867,-3.550333112
2022-03-02T11:26:13.829,394.3145142,272.6832275,126.3234343,-3.521226543
2022-03-02T11:26:22.639,394.9493713,270.1642456,126.3535507,-3.489591884
2022-03-02T11:26:32.649,395.6523132,267.01651,126.3815309,-3.460481789
2022-03-02T11:26:41.359,399.12677,265.3864746,126.4082099,-3.431996061
2022-03-02T11:26:50.060,396.8772583,264.3444214,126.4367611,-3.403254891
2022-03-02T11:26:58.660,396.9046021,266.0265503,126.4647356,-3.373732974
