Date-obs_corrected_midexp,XPOS,YPOS,RA,DEC
2022-05-02T09:07:26.360,1079.628662,1000.437439,121.4792052,5.942714925
2022-05-02T09:07:26.360,2149.41748,986.6034546,121.8103064,5.936238658
2022-05-02T09:07:34.599,1078.999268,1000.500183,121.514795,5.942768702
2022-05-02T09:07:34.599,2148.39502,986.6563721,121.8456209,5.936340294
2022-05-02T09:07:43.109,1077.890503,1000.420593,121.5500111,5.942862063
2022-05-02T09:07:43.109,2147.168213,986.4881592,121.880792,5.936521826
2022-05-02T09:07:51.739,1078.042847,1000.396729,121.5855646,5.942917092
2022-05-02T09:07:51.739,2146.667725,985.9946289,121.9160746,5.936352947
2022-05-02T09:08:00.080,1076.815674,1000.511108,121.6212407,5.943088971
2022-05-02T09:08:00.080,2145.649902,985.7531128,121.9520201,5.936388211
2022-05-02T09:08:08.779,1076.758179,1000.523621,121.656731,5.943175305
2022-05-02T09:08:08.779,2145.038086,985.4569702,121.9870014,5.936368826
2022-05-02T09:08:17.239,1076.546265,1000.928772,121.6922325,5.943338294
2022-05-02T09:08:17.239,2144.64502,985.7276611,122.0226119,5.93650288
2022-05-02T09:08:25.779,1076.568359,1000.576843,121.7275894,5.943374772
2022-05-02T09:08:25.779,2144.261963,985.0317993,122.0577731,5.936390985
2022-05-02T09:08:34.150,1076.596558,1000.677246,121.7630768,5.943429381
2022-05-02T09:08:34.150,2143.828857,985.0354614,122.0932746,5.936420794
2022-05-02T09:08:42.669,1075.586914,1000.923645,121.79837,5.943604423
2022-05-02T09:08:42.669,2142.67334,984.7625732,122.1283501,5.936419037
2022-05-02T09:08:51.179,1076.089722,1000.35437,121.8341269,5.943592174
2022-05-02T09:08:51.179,2142.490234,984.3187866,122.1636489,5.936419323
2022-05-02T09:08:59.639,1075.635498,1000.885254,121.8690551,5.943842534
2022-05-02T09:08:59.639,2141.947021,984.116272,122.1994426,5.936439532
2022-05-02T09:09:08.140,1076.100464,1000.315918,121.9043086,5.943762464
2022-05-02T09:09:08.140,2142.313232,983.9165649,122.2341891,5.936461934
2022-05-02T09:09:16.649,1076.189453,1000.655457,121.9404749,5.943883977
2022-05-02T09:09:16.649,2141.758057,984.0737305,122.2703918,5.936501841
2022-05-02T09:09:25.070,1075.612915,1001.177185,121.975532,5.944072222
2022-05-02T09:09:25.070,2141.001221,984.0747681,122.305099,5.936545772
2022-05-02T09:09:33.520,1075.75708,1001.110107,122.0106875,5.944143334
2022-05-02T09:09:33.520,2140.732178,983.7835083,122.3402444,5.936550034
2022-05-02T09:09:41.950,1075.411011,1000.608643,122.047198,5.944164037
2022-05-02T09:09:41.950,2140.179688,983.2231445,122.3767445,5.93652959
2022-05-02T09:09:50.700,1075.461914,1000.931946,122.0828647,5.944325942
2022-05-02T09:09:50.700,2140.062012,983.2081299,122.4125446,5.936588634
2022-05-02T09:09:59.200,1075.484741,1000.871155,122.1185352,5.944427463
2022-05-02T09:09:59.200,2139.772217,982.616394,122.4479135,5.936532797
2022-05-02T09:10:07.760,1075.628418,1000.958069,122.1541595,5.944514885
2022-05-02T09:10:07.760,2139.567139,982.6686401,122.4832375,5.936610808
2022-05-02T09:10:16.310,1075.557129,1000.952637,122.1899776,5.944655391
2022-05-02T09:10:16.310,2138.951172,982.260437,122.5188682,5.93663886
2022-05-02T09:10:24.779,1075.708374,1001.292786,122.2260352,5.944747292
2022-05-02T09:10:24.779,2138.690674,982.2406616,122.5548302,5.936648483
2022-05-02T09:10:33.440,1075.306763,1000.909912,122.2660152,5.94474756
2022-05-02T09:10:33.440,2138.106201,981.9750366,122.5946892,5.936662156
2022-05-02T09:10:42.959,1075.037476,1001.565918,122.3016553,5.944934184
2022-05-02T09:10:42.959,2137.397705,981.8432617,122.6300627,5.936618876
2022-05-02T09:10:51.539,1075.964355,1000.883179,122.3367225,5.944977471
2022-05-02T09:10:51.539,2137.793945,981.4154663,122.6651564,5.936695158
2022-05-02T09:10:59.940,1075.405151,1001.133911,122.3726037,5.945027712
2022-05-02T09:10:59.940,2137.134521,981.4255371,122.7011823,5.936696127
2022-05-02T09:11:08.409,1075.540771,1000.911682,122.4078623,5.945192754
2022-05-02T09:11:08.409,2137.099854,980.6102905,122.7360531,5.936687724
2022-05-02T09:11:17.009,1075.110962,1001.133728,122.4436131,5.945368327
2022-05-02T09:11:17.009,2136.67627,980.362854,122.7718239,5.936732704
2022-05-02T09:11:25.560,1075.535156,1000.871765,122.4796527,5.945323821
2022-05-02T09:11:25.560,2136.294678,980.2578735,122.8074251,5.936711345
2022-05-02T09:11:34.109,1075.707642,1001.111572,122.5152743,5.945480396
2022-05-02T09:11:34.109,2138.171631,981.5986328,122.8440196,5.937257249
2022-05-02T09:11:42.609,1075.096924,1001.019958,122.5502924,5.945577602
2022-05-02T09:11:42.609,2135.841309,979.7265625,122.8784022,5.936768866
2022-05-02T09:11:51.010,1075.621948,1000.88916,122.5858384,5.945600748
2022-05-02T09:11:51.010,2135.545654,979.6130371,122.9136434,5.936772147
2022-05-02T09:11:59.489,1075.463135,1000.944702,122.62168,5.945708586
2022-05-02T09:11:59.489,2135.242676,979.5706177,122.9493881,5.936889569
2022-05-02T09:12:08.140,1075.647705,1000.865173,122.6571973,5.945810775
2022-05-02T09:12:08.140,2135.076172,978.8987427,122.9848062,5.936839824
2022-05-02T09:12:16.649,1075.197632,1001.329102,122.6922557,5.945865824
2022-05-02T09:12:16.649,2134.253906,979.3503418,123.0200659,5.93687672
2022-05-02T09:12:25.049,1075.594604,1001.333069,122.7281915,5.946031548
2022-05-02T09:12:25.049,2134.330811,978.7771606,123.0558155,5.936855029
2022-05-02T09:12:33.569,1075.38147,1000.951904,122.7638937,5.946081823
2022-05-02T09:12:33.569,2133.837158,978.3529053,123.0913305,5.936916467
2022-05-02T09:12:42.139,1075.623779,1000.923767,122.7990492,5.946180236
2022-05-02T09:12:42.139,2133.890869,978.0167236,123.1266578,5.936949238
2022-05-02T09:12:50.599,1075.279297,1001.029602,122.8345584,5.946245061
2022-05-02T09:12:50.599,2133.391113,978.1570435,123.1617405,5.937009835
2022-05-02T09:12:59.109,1075.376465,1001.105164,122.8700183,5.946310931
2022-05-02T09:12:59.109,2132.664795,977.9960327,123.1970843,5.9370084
2022-05-02T09:13:07.600,1075.500366,1001.053528,122.9055387,5.946465039
2022-05-02T09:13:07.600,2132.531494,977.5732422,123.2326486,5.937066561
2022-05-02T09:13:16.030,1075.573975,1000.794434,122.940694,5.946524184
