Timestamp,Telescope RA,Telescope DEC,Ephemeris RA,Ephemeris DEC,RA Difference,DEC Difference
2022-08-08T11:22:58.590000,258.4494852,-40.6768213,258.45053706768374,-40.67832016261797,3.786723661369251,-5.395905424697389
2022-08-08T11:23:32.889000,258.6776713,-40.70195327,258.6813002301232,-40.70340691501841,13.064148443618251,-5.233122066294982
2022-08-08T11:23:41.219000,258.7362035,-40.7080292,258.73737409074135,-40.70942593501177,4.214126668921381,-5.028246042385831
2022-08-08T11:23:49.859000,258.7933831,-40.71434055,258.79554690885,-40.715638511368155,7.789711859845738,-4.672660925348282
2022-08-08T11:23:58.489000,258.8516871,-40.72047272,258.8536647190811,-40.72181293975189,7.119428692021756,-4.8247911068244775
2022-08-08T11:24:06.920000,258.9083103,-40.72651665,258.91045422477083,-40.727815099833435,7.718129175054855,-4.674419400365082
2022-08-08T11:24:15.470000,258.9651013,-40.73237214,258.9680571884494,-40.73387179268396,10.641198417761188,-5.398749662259661
2022-08-08T11:24:24,259.0232075,-40.73824549,259.02553729294044,-40.73988401341862,8.387254585545634,-5.898684307032909
2022-08-08T11:24:32.549000,259.0797966,-40.74433321,259.0831572891935,-40.74587924232068,12.098481096495561,-5.56571635445664
2022-08-08T11:24:41.020000,259.137811,-40.75035574,259.14026322457636,-40.751789755234576,8.828008474893068,-5.16245484446074
2022-08-08T11:24:49.370000,259.1937935,-40.75616904,259.196564761269,-40.75758658736937,9.976540568209202,-5.10317052971061
2022-08-08T11:24:57.900000,259.2533121,-40.7622484,259.2540915216532,-40.76347837794298,2.8059179514912103,-4.427920594741863
2022-08-08T11:25:06.529000,259.3099456,-40.76799202,259.312297751636,-40.76940768166543,8.467745889561229,-5.096381995534216
2022-08-08T11:25:14.880000,259.3654394,-40.77414738,259.36864001190446,-40.775116387009895,11.522202856008334,-3.4884252356135903
2022-08-08T11:25:23.480000,259.4260828,-40.77955655,259.42667373694843,-40.780964889888175,2.1273730142866043,-5.070023597420459
2022-08-08T11:25:31.930000,259.4818518,-40.78524997,259.48370657681085,-40.78668130891158,6.677196518990058,-5.152820081687537
2022-08-08T11:25:40.200000,259.5395494,-40.79095649,259.5395353420834,-40.792247081221845,-0.05060849971414427,-4.646128398644578
2022-08-08T11:25:48.779000,259.5955286,-40.79657193,259.59746135369016,-40.797990612340996,6.957913284509232,-5.107256427589846
2022-08-08T11:25:57.310000,259.6521937,-40.80203692,259.65507458630634,-40.80367149845645,10.37119070283552,-5.884482443232741
2022-08-08T11:26:05.729000,259.710072,-40.8078337,259.7119424508436,-40.80924796160193,6.7336230368482575,-5.091341766947721
2022-08-08T11:26:14.060000,259.7669942,-40.81348823,259.7682266204121,-40.814736944028425,4.436713483642052,-4.495370502340279
2022-08-08T11:26:22.730000,259.8250212,-40.81905758,259.8268123376282,-40.82041843159214,6.4480954616328745,-4.8990657317006026
2022-08-08T11:26:31.220000,259.8817666,-40.82449145,259.8841928258742,-40.82595146066135,8.73441314718093,-5.256038380875339
2022-08-08T11:26:39.679000,259.9382329,-40.82988223,259.9413746489666,-40.831434254788185,11.310296279702925,-5.587289237456616
2022-08-08T11:26:48.029000,259.9956767,-40.8354433,259.9978302169327,-40.83681698718375,7.752660957748958,-4.945273861503097
2022-08-08T11:26:56.539000,260.0539669,-40.8409543,260.05537832197604,-40.84227278245112,5.081119113810928,-4.746536824026748
2022-08-08T11:27:05.089000,260.1093582,-40.84609912,260.1132078011654,-40.847723630067435,13.858564195538747,-5.8482362427724865
2022-08-08T11:27:55.999000,260.4554727,-40.87799501,260.45776955314176,-40.879544506923516,8.268671310429454,-5.578188924658889
2022-08-08T11:28:12.700000,260.5698197,-40.88827344,260.57088466551227,-40.88974595977921,3.8338758442250764,-5.301071205167318
2022-08-08T11:28:21.169000,260.6256102,-40.89332233,260.6282600182444,-40.89487420516228,9.539345679968392,-5.586750584225797
2022-08-08T11:28:29.619000,260.6843003,-40.8980583,260.685516774459,-40.89996084004421,4.379308052398301,-6.849144159141929
2022-08-08T11:28:38.050000,260.7412904,-40.90364388,260.7426548110206,-40.90500605549544,4.911879674068587,-4.903831783599344
2022-08-08T11:28:46.669000,260.79924,-40.90869112,260.80107724487453,-40.910132803321375,6.614081548332251,-5.1900599569478345
2022-08-08T11:28:55.249000,260.8569527,-40.91370687,260.85924560360775,-40.91520524219662,8.254452987807781,-5.39413990783828
2022-08-08T11:29:03.749000,260.9139928,-40.91859654,260.9168816582963,-40.920199766108155,10.399889866585,-5.771613989347202
2022-08-08T11:29:20.700000,261.0299916,-40.92859981,261.0318511806967,-40.930068985935016,6.694490508130002,-5.289033366051399
2022-08-08T11:29:29.200000,261.0868356,-40.93349657,261.08951687857314,-40.93497218747238,9.652602863388893,-5.312222900568031
2022-08-08T11:29:37.709000,261.1447717,-40.93831237,261.1472534387288,-40.93985000959347,8.934259423745061,-5.535502536500303
2022-08-08T11:29:46.010000,261.2025269,-40.94319612,261.20358804482373,-40.944579108919804,3.820121365401974,-4.978760111282554
2022-08-08T11:30:03.140000,261.3176025,-40.9527714,261.31986964352785,-40.954246012659624,8.1617167001923,-5.308605574634839
2022-08-08T11:30:11.540000,261.3750553,-40.95754896,261.37690461764555,-40.95894099066991,6.6575435240338265,-5.011310411683212
2022-08-08T11:30:19.980000,261.4338409,-40.96229163,261.4342205415634,-40.963628248311835,1.366709628132412,-4.811825922595858
2022-08-08T11:30:28.459000,261.4957758,-40.96733452,261.4918107006113,-40.968306795976865,-14.274357799195059,-3.500193516708805
